enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance,associated_attribute_ids
Hydropower,74079,d523c9d2-d6bf-47ba-a814-12023026129a,Hydropower,"Hydropower projects capture the kinetic energy of moving water to produce electricity with the construction of dams. While hydropower is renewable and produces relatively few GHG emissions, hydropower projects can have other impacts on the environment, such as obstructing fish passage and altering land resources by impounding excessive nutrients",https://bedes.lbl.gov/node/d523c9d2-d6bf-47ba-a814-12023026129a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Wood pellets,74078,e4e4d9ad-c822-41b7-929d-79334ba2102b,Wood pellets,,https://bedes.lbl.gov/node/e4e4d9ad-c822-41b7-929d-79334ba2102b,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Wood,74077,3ad135a5-a1a4-4cfe-ba41-96dcdc6e7d8a,Wood,,https://bedes.lbl.gov/node/3ad135a5-a1a4-4cfe-ba41-96dcdc6e7d8a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Coke,74076,4d9358c7-d1e7-4a98-987a-17e59a1e9d60,Coke,,https://bedes.lbl.gov/node/4d9358c7-d1e7-4a98-987a-17e59a1e9d60,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Coal bituminous,74075,54cb8107-9578-4376-a7ad-a87d059ae846,Coal bituminous,,https://bedes.lbl.gov/node/54cb8107-9578-4376-a7ad-a87d059ae846,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Coal anthracite,74074,063f78d3-0791-4c0c-8b70-796138cc1e24,Coal anthracite,,https://bedes.lbl.gov/node/063f78d3-0791-4c0c-8b70-796138cc1e24,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Coal,74073,0d4806e4-5650-45d3-a667-12597ac4e165,Coal,,https://bedes.lbl.gov/node/0d4806e4-5650-45d3-a667-12597ac4e165,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Diesel,74072,fc67f41d-658a-4c8d-8870-f583aca90cbd,Diesel,,https://bedes.lbl.gov/node/fc67f41d-658a-4c8d-8870-f583aca90cbd,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Kerosene,74071,7dd7d6cb-e7af-45de-8aed-04d624b4f308,Kerosene,,https://bedes.lbl.gov/node/7dd7d6cb-e7af-45de-8aed-04d624b4f308,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Liquid propane,74070,d99ea7f9-8d46-42ca-969e-6357fd46cd2f,Liquid propane,,https://bedes.lbl.gov/node/d99ea7f9-8d46-42ca-969e-6357fd46cd2f,980ed92b-759e-49e3-9945-d976e26a1783,1.0,81686
Residential,73713,e689eee2-3fbf-4c85-9082-54b8f1575c68,Residential,Residential designs are meant to accommodate the needs of people residing on the premises.,https://bedes.lbl.gov/node/e689eee2-3fbf-4c85-9082-54b8f1575c68,86208e3e-352a-451d-b2c5-da725ca87693,1.0,81057
Unknown,73712,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,81052
Other,73711,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,81052
Top,73710,157dd918-0d34-471d-96b4-62a0ad00efc4,Top,Load laundry from the top of the machine.,https://bedes.lbl.gov/node/157dd918-0d34-471d-96b4-62a0ad00efc4,3caa8a62-6123-467f-b6cc-fcd086b4eee8,1.0,81052
Front,73709,b476095a-6864-49e0-9caa-a5313b60e09a,Front,Common unit abbreviation: Frnt,https://bedes.lbl.gov/node/b476095a-6864-49e0-9caa-a5313b60e09a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0,81052
Unknown,73708,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,81051
Other,73707,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,81051
Industrial,73706,81950e3d-3bbe-495d-9586-08eafad5c029,Industrial,"Industrial premises including food processing, manufacturing, high tech, metal processing, and pulp and paper firms. Premises may have fixed pieces of equipment, buildings or complexes used to produce goods as part of any process or system such as voltage optimization, water and wastewater systems, transport processing or other activity involving farm products off-farm.",https://bedes.lbl.gov/node/81950e3d-3bbe-495d-9586-08eafad5c029,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0,81051
Commercial,73705,6ba960ff-085b-4ef0-ac87-9bc1e9e2de25,Commercial,"Commercial designs are meant to accommodate the making of a profit, either directly or indirectly, by the premises.",https://bedes.lbl.gov/node/6ba960ff-085b-4ef0-ac87-9bc1e9e2de25,86208e3e-352a-451d-b2c5-da725ca87693,1.0,81051
Residential,73704,e689eee2-3fbf-4c85-9082-54b8f1575c68,Residential,Residential designs are meant to accommodate the needs of people residing on the premises.,https://bedes.lbl.gov/node/e689eee2-3fbf-4c85-9082-54b8f1575c68,86208e3e-352a-451d-b2c5-da725ca87693,1.0,81051
Unknown,73703,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80959
Other,73702,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80959
Attic,73701,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0,80959
Garage,73700,d7a9cdff-b569-4a4c-9ebf-a1975efcac66,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/d7a9cdff-b569-4a4c-9ebf-a1975efcac66,25c0a40b-422c-4d50-97ba-f0050a671c6b,1.0,80959
Closet,73699,787c5d6e-7d02-4674-8e2f-492a2f84ae54,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/787c5d6e-7d02-4674-8e2f-492a2f84ae54,25c0a40b-422c-4d50-97ba-f0050a671c6b,1.0,80959
Exterior,73698,b9710fbd-c065-495c-9f64-b0253cf65f8f,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/b9710fbd-c065-495c-9f64-b0253cf65f8f,25c0a40b-422c-4d50-97ba-f0050a671c6b,1.0,80959
Interior,73697,014cb166-90a2-4dd4-8a21-67224835fb45,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/014cb166-90a2-4dd4-8a21-67224835fb45,25c0a40b-422c-4d50-97ba-f0050a671c6b,1.0,80959
Penthouse,73696,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0,80959
Mechanical Floor,73695,,,,,,,80959
Mechanical Room,73694,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334,80959
Roof,73693,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up the top exterior boundary of the premises envelope.  It is generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0,80959
Unknown,73692,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80956
Other,73691,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80956
Other metered-Onsite generated,73690,,,,,,,80956
Other metered-Exported,73689,,,,,,,80956
Other delivered-Onsite generated,73688,,,,,,,80956
Other delivered-Exported,73687,,,,,,,80956
Thermal-Onsite generated,73686,,,,,,,80956
Thermal-Exported,73685,,,,,,,80956
Gasoline,73684,,,,,,,80956
Dual fuel,73683,,,,,,,80956
Waste heat,73682,d1780aa0-7dd7-4747-b864-b32ee396fa6a,Waste heat,Byproduct heat resource from a type of equipment that's captured and may be repurposed.,https://bedes.lbl.gov/node/d1780aa0-7dd7-4747-b864-b32ee396fa6a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Biodiesel,73681,4f61e1e8-1f71-4929-a036-017a3b91b30c,Biodiesel,Biodiesel is made by converting natural oilsÑusually new or used vegetable oils and animal fatsÑinto usable liquid fuels. The fuel can be used in many engines or combustion appliances designed for diesel or no. 2 fuel oil. It is non-toxic and biodegradable.,https://bedes.lbl.gov/node/4f61e1e8-1f71-4929-a036-017a3b91b30c,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Ethanol,73680,ec5fa1cc-6b8e-410a-a0c1-c5f444a29047,Ethanol,"Ethanol, also known as ethyl alcohol, grain alcohol, and EtOH, comes from the fermentation of sugars found in food crops such as corn, or cellulosic material such as wood chips, leaves, agricultural waste, and similar material. Ethanol is used in gasoline mixtures to power many automobiles. There may be more energy needed to cultivate, harvest, and process the material than is contained in the final fuel produced. Biomass feedstocks are grown and transported to ethanol production facilities. After ethanol is produced at facilities, a distribution network supplies ethanol-gasoline blends to fueling stations for use by drivers.",https://bedes.lbl.gov/node/ec5fa1cc-6b8e-410a-a0c1-c5f444a29047,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Flash steam,73679,b966173e-c4dd-4e68-8091-9a53a01186f7,Flash steam,"Flash steam plants are the most common type of geothermal power generation plants in operation today. Fluid at temperatures greater than 360¡F (182¡C) is pumped under high pressure into a tank at the surface held at a much lower pressure, causing some of the fluid to rapidly vaporize, or ""flash."" The vapor then drives a turbine, which drives a generator. If any liquid remains in the tank, it can be flashed again in a second tank to extract even more energy.",https://bedes.lbl.gov/node/b966173e-c4dd-4e68-8091-9a53a01186f7,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Dry steam,73678,eaac7bb8-35eb-4501-adb9-6348c0028c8e,Dry steam,"Dry steam geothermal power plants use hydrothermal fluids that are primarily steam. The steam travels directly to a turbine, which drives a generator that produces electricity. The steam eliminates the need to burn fossil fuels to run the turbine (also eliminating the need to transport and store fuels). These plants emit only excess steam and very minor amounts of gases. An example of a source is the Geysers in Northern California.",https://bedes.lbl.gov/node/eaac7bb8-35eb-4501-adb9-6348c0028c8e,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Hydrothermal,73677,9013c959-0edf-4e51-a446-75c0c399e69c,Hydrothermal,"A hydrothermal resource is a geothermal resource that often involves fluid, heat, and permeability for electricity generation. These geothermal systems can occur in diverse geologic settings, sometimes without clear surface manifestations of the underlying resource. Low-temperature geothermal energy is defined as heat obtained from the geothermal fluid in the ground at temperatures of 300¡F (150¡C) or less. Low-temperature resources can be harnessed to generate electricity using binary cycle electricity generating technology.",https://bedes.lbl.gov/node/9013c959-0edf-4e51-a446-75c0c399e69c,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Biomass,73676,f0a728d9-cb8f-49d7-92f9-bc8bd09a944a,Biomass,"Biomass refers to the combustion of solid biomass feedstocks, such as energy crops, agricultural crops, forestry residues, aquatic crops, biomass processing residues, municipal waste, and animal waste. Biomass can be used to power turbines that generate electricity or directly for heating.",https://bedes.lbl.gov/node/f0a728d9-cb8f-49d7-92f9-bc8bd09a944a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Solar,73675,c36b18d2-3612-431e-904a-b9fb88a86383,Solar,"Solar energy uses the sun's energy for HVAC, heating water and producing electricity.",https://bedes.lbl.gov/node/c36b18d2-3612-431e-904a-b9fb88a86383,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Geothermal,73674,d8ff30a2-8531-46c7-a854-f5bdc2c3e76a,Geothermal,Geothermal systems capture the earthÕs heat for use in generating electricity.,https://bedes.lbl.gov/node/d8ff30a2-8531-46c7-a854-f5bdc2c3e76a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Wind,73673,8df2ef20-5698-4bcf-9737-d508959238ae,Wind,Wind turbines harness the kinetic energy in the wind and is converted to rotational energy and then generates electric energy. The power capacity is dependent on the turbine design such as height and blade size. Capacity is determined by the inherent on-site wind speed is time-dependent.,https://bedes.lbl.gov/node/8df2ef20-5698-4bcf-9737-d508959238ae,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Biofuel B20,73672,,,,,,,80956
Biofuel B10,73671,,,,,,,80956
Biofuel B5,73670,,,,,,,80956
Biofuel,73669,70fa4954-70ab-4964-9aba-34ad90e43a43,Biofuel,Biofuel or biogas. Biofuels can also be used for transportation.,https://bedes.lbl.gov/node/70fa4954-70ab-4964-9aba-34ad90e43a43,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Hydropower,73668,d523c9d2-d6bf-47ba-a814-12023026129a,Hydropower,"Hydropower projects capture the kinetic energy of moving water to produce electricity with the construction of dams. While hydropower is renewable and produces relatively few GHG emissions, hydropower projects can have other impacts on the environment, such as obstructing fish passage and altering land resources by impounding excessive nutrients",https://bedes.lbl.gov/node/d523c9d2-d6bf-47ba-a814-12023026129a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Wood pellets,73667,e4e4d9ad-c822-41b7-929d-79334ba2102b,Wood pellets,,https://bedes.lbl.gov/node/e4e4d9ad-c822-41b7-929d-79334ba2102b,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Wood,73666,3ad135a5-a1a4-4cfe-ba41-96dcdc6e7d8a,Wood,,https://bedes.lbl.gov/node/3ad135a5-a1a4-4cfe-ba41-96dcdc6e7d8a,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Coke,73665,4d9358c7-d1e7-4a98-987a-17e59a1e9d60,Coke,,https://bedes.lbl.gov/node/4d9358c7-d1e7-4a98-987a-17e59a1e9d60,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Coal bituminous,73664,54cb8107-9578-4376-a7ad-a87d059ae846,Coal bituminous,,https://bedes.lbl.gov/node/54cb8107-9578-4376-a7ad-a87d059ae846,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Coal anthracite,73663,063f78d3-0791-4c0c-8b70-796138cc1e24,Coal anthracite,,https://bedes.lbl.gov/node/063f78d3-0791-4c0c-8b70-796138cc1e24,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Coal,73662,0d4806e4-5650-45d3-a667-12597ac4e165,Coal,,https://bedes.lbl.gov/node/0d4806e4-5650-45d3-a667-12597ac4e165,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Diesel,73661,fc67f41d-658a-4c8d-8870-f583aca90cbd,Diesel,,https://bedes.lbl.gov/node/fc67f41d-658a-4c8d-8870-f583aca90cbd,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Kerosene,73660,7dd7d6cb-e7af-45de-8aed-04d624b4f308,Kerosene,,https://bedes.lbl.gov/node/7dd7d6cb-e7af-45de-8aed-04d624b4f308,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Liquid propane,73659,d99ea7f9-8d46-42ca-969e-6357fd46cd2f,Liquid propane,,https://bedes.lbl.gov/node/d99ea7f9-8d46-42ca-969e-6357fd46cd2f,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Propane,73658,7f9629da-4854-426e-9ef7-ca10ab9494f1,Propane,,https://bedes.lbl.gov/node/7f9629da-4854-426e-9ef7-ca10ab9494f1,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
District chilled water,73657,ad9cd382-a5f6-4ed6-95da-30af0a8eddde,District chilled water,,https://bedes.lbl.gov/node/ad9cd382-a5f6-4ed6-95da-30af0a8eddde,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
District hot water,73656,f9077d4b-da2c-4049-854f-a78d58112007,District hot water,,https://bedes.lbl.gov/node/f9077d4b-da2c-4049-854f-a78d58112007,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
District steam,73655,c07d6d5d-1769-4e5a-920a-9078331cee46,District steam,,https://bedes.lbl.gov/node/c07d6d5d-1769-4e5a-920a-9078331cee46,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Fuel oil no 5 and no 6,73654,5fe4887a-9878-462d-add1-b98c77acf764,Fuel oil no 5 and no 6,,https://bedes.lbl.gov/node/5fe4887a-9878-462d-add1-b98c77acf764,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Fuel oil no 6,73653,d8a0f784-3271-44ae-ba8a-b5b3635c5ae5,Fuel oil no 1,,https://bedes.lbl.gov/node/d8a0f784-3271-44ae-ba8a-b5b3635c5ae5,980ed92b-759e-49e3-9945-d976e26a1783,0.9692307692307692,80956
Fuel oil no 5 (heavy),73652,,,,,,,80956
Fuel oil no 5 (light),73651,,,,,,,80956
Fuel oil no 5,73650,d8a0f784-3271-44ae-ba8a-b5b3635c5ae5,Fuel oil no 1,,https://bedes.lbl.gov/node/d8a0f784-3271-44ae-ba8a-b5b3635c5ae5,980ed92b-759e-49e3-9945-d976e26a1783,0.9692307692307692,80956
Fuel oil no 4,73649,d677ad42-28d3-434b-b811-881223d1bdfc,Fuel oil no 4,,https://bedes.lbl.gov/node/d677ad42-28d3-434b-b811-881223d1bdfc,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Fuel oil no 2,73648,41de5265-1db7-4ac0-89f4-fee703991a3d,Fuel oil no 2,,https://bedes.lbl.gov/node/41de5265-1db7-4ac0-89f4-fee703991a3d,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Fuel oil no 1,73647,d8a0f784-3271-44ae-ba8a-b5b3635c5ae5,Fuel oil no 1,,https://bedes.lbl.gov/node/d8a0f784-3271-44ae-ba8a-b5b3635c5ae5,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Fuel oil,73646,3245c53f-6574-4ff1-9bc2-f2f340d2bf0d,Fuel oil,,https://bedes.lbl.gov/node/3245c53f-6574-4ff1-9bc2-f2f340d2bf0d,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Natural gas,73645,97b14110-dbec-4a22-b6a3-3b1f1fcd434b,Natural gas,"Natural gas is a hydrocarbon gas mixture consisting primarily of methane, but commonly includes varying amounts of other higher alkanes and even a lesser percentage of carbon dioxide, nitrogen, and hydrogen sulfide. Natural gas is an energy source often used for heating, cooking, and electricity generation. It is also used as fuel for vehicles and as a chemical feedstock in the manufacture of plastics and other commercially important organic chemicals.",https://bedes.lbl.gov/node/97b14110-dbec-4a22-b6a3-3b1f1fcd434b,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Electricity-Onsite generated,73644,,,,,,,80956
Electricity-Exported,73643,,,,,,,80956
Electricity,73642,2e4ee8b1-e315-4506-9be2-eb268f41fa4f,Electricity,,https://bedes.lbl.gov/node/2e4ee8b1-e315-4506-9be2-eb268f41fa4f,980ed92b-759e-49e3-9945-d976e26a1783,1.0,80956
Unknown,73641,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80953
None,73640,f8e5afa0-c753-4b21-959d-9c3842cae357,None,None,https://bedes.lbl.gov/node/f8e5afa0-c753-4b21-959d-9c3842cae357,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80953
Other,73639,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80953
CEE Tier 3,73638,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0,80953
CEE Tier 2,73637,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0,80953
CEE Tier 1,73636,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0,80953
FEMP Designated,73635,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0,80953
ENERGY STAR Most Efficient,73634,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0,80953
ENERGY STAR,73633,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0,80953
Unknown,73632,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80952
Other,73631,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80952
Poor,73630,3f8a6164-e466-409f-871c-3fc99a8afff6,Poor,Condition is insufficient and/or is worn more than expected for time lapsed since installation.,https://bedes.lbl.gov/node/3f8a6164-e466-409f-871c-3fc99a8afff6,c38f9cc1-b4fe-459f-a194-41188cc02e89,1.0,80952
Average,73629,09bf8a87-c359-4e60-912a-2947306bc30d,Average,Average infiltration rate.,https://bedes.lbl.gov/node/09bf8a87-c359-4e60-912a-2947306bc30d,6a5b8647-f8b2-40f6-b379-5a4d4adac2e8,1.0,80952
Good,73628,7107e9a0-b070-4f0d-994f-ccb58283ae30,Good,Condition is properly sufficient and less worn than expected for time lapsed since installation.,https://bedes.lbl.gov/node/7107e9a0-b070-4f0d-994f-ccb58283ae30,c38f9cc1-b4fe-459f-a194-41188cc02e89,1.0,80952
Excellent,73627,4a82709e-8972-4afc-890a-fc095e3dc7fa,Excellent,Condition is more than sufficient and in almost new condition.,https://bedes.lbl.gov/node/4a82709e-8972-4afc-890a-fc095e3dc7fa,c38f9cc1-b4fe-459f-a194-41188cc02e89,1.0,80952
Unknown,73626,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80878
Other,73625,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80878
Residential,73624,e689eee2-3fbf-4c85-9082-54b8f1575c68,Residential,Residential designs are meant to accommodate the needs of people residing on the premises.,https://bedes.lbl.gov/node/e689eee2-3fbf-4c85-9082-54b8f1575c68,86208e3e-352a-451d-b2c5-da725ca87693,1.0,80878
Commercial,73623,6ba960ff-085b-4ef0-ac87-9bc1e9e2de25,Commercial,"Commercial designs are meant to accommodate the making of a profit, either directly or indirectly, by the premises.",https://bedes.lbl.gov/node/6ba960ff-085b-4ef0-ac87-9bc1e9e2de25,86208e3e-352a-451d-b2c5-da725ca87693,1.0,80878
Industrial,73622,81950e3d-3bbe-495d-9586-08eafad5c029,Industrial,"Industrial premises including food processing, manufacturing, high tech, metal processing, and pulp and paper firms. Premises may have fixed pieces of equipment, buildings or complexes used to produce goods as part of any process or system such as voltage optimization, water and wastewater systems, transport processing or other activity involving farm products off-farm.",https://bedes.lbl.gov/node/81950e3d-3bbe-495d-9586-08eafad5c029,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0,80878
Unknown,73621,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80877
Other,73620,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,80877
Multiple Tank Flight Conveyor,73619,,,,,,,80877
Single Tank Flight Conveyor,73618,,,,,,,80877
Multiple Tank Conveyor,73617,c434652b-a698-4427-8b2b-3a7d0c09f3e7,Multiple tank conveyor,"A conveyor type machine that includes one or more tanks for wash water and one or more tanks for pumped rinse water, followed by a sanitizing rinse. This type of machine may include a pre-washing section before the washing section and an auxiliary rinse section, for purposes of reusing the sanitizing rinse water, between the power rinse and sanitizing rinse section. Multiple tank conveyor dishwashers can be either chemical or hot water sanitizing, with an internal or external booster heater for the latter.",https://bedes.lbl.gov/node/c434652b-a698-4427-8b2b-3a7d0c09f3e7,9993f852-893e-4508-9748-b1a3ffe1d22a,0.9636363636363636,80877
