attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
FloorAreas,Floor Areas,81938,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,81939,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,81940,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,81941,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,81942,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,81943,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
ExcludedSectionIDs,Excluded Section Identifier,81944,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.ExcludedSectionIDs,,,,,,,"Words: Term, Word, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Section,https://bedes.lbl.gov/node/f004b8d9-f128-4a19-b11d-56be188989f0,Excluded
ExcludedSectionID,Excluded Section Identifier,81945,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.ExcludedSectionIDs.ExcludedSectionID,,,,,,,"Words: Term, Word, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Section,https://bedes.lbl.gov/node/f004b8d9-f128-4a19-b11d-56be188989f0,Excluded
Story,Floor,81946,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
PrimaryFuel,Primary Fuel,81947,BuildingSync.Facilities.Facility.Systems.HeatRecoverySystems.HeatRecoverySystem.PrimaryFuel,,,,,,,"Words: Term, Word",Primary,List-Option,https://bedes.lbl.gov/node/1dde198d-0fbd-4f6d-9cd2-2223a2bf01cd,Fuel,https://bedes.lbl.gov/node/d117694f-e524-4bbe-947a-3079a7ae4ece,
WallSystems,Wall Systems,81948,BuildingSync.Facilities.Facility.Systems.WallSystems,,,,,,,Words: all Term,"Wall,  Systems","List-Option,  List-Option","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",,,
WallSystem,Wall System,81949,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem,,,,,,,Words: all Term,"Wall,  System","List-Option,  List-Option","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",,,
ExteriorWallConstruction,Exterior Wall Construction,81950,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.ExteriorWallConstruction,,,,,,,Words: all Term,"Exterior,  Wall,  Construction","List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/232cbde9-8fe2-42a7-a9c6-a834729537f5",,,
ExteriorWallFinish,Exterior Wall Finish,81951,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.ExteriorWallFinish,,,,,,,Words: all Term,"Exterior,  Wall,  Finish","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b896fde7-0300-4803-b13d-cb8004c4fb31",,,
ExteriorWallColor,Exterior Wall Color,81952,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.ExteriorWallColor,,,,,,,Words: all Term,"Exterior,  Wall,  Color","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/33c6c89b-7549-4440-bee7-e54084507c0f",,,
WallInsulations,Wall Insulations,81953,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations,,,,,,,Words: all Term,"Wall,  Insulations","List-Option,  List-Option","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3",,,
WallInsulation,Wall Insulation,81954,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation,,,,,,,Words: all Term,"Wall,  Insulation","List-Option,  List-Option","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3",,,
WallInsulationApplication,Wall Insulation Application,81955,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationApplication,,,,,,,Words: all Term,"Insulation Application,  Wall","Term,  List-Option","https://bedes.lbl.gov/node/da8e676f-7a62-462e-a2e3-0c984269f4aa, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd",,,
WallInsulationMaterial,Wall Insulation Material,81956,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationMaterial,,,,,,,Words: all Term,"Wall,  Insulation,  Material","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3, https://bedes.lbl.gov/node/a80a1ea8-a2e3-4470-bf8e-3d69d22dfdb9",,,
WallInsulationThickness,Wall Insulation Thickness,81957,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationThickness,,,,,,,Words: all Term,"Wall,  Insulation,  Thickness","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3, https://bedes.lbl.gov/node/4968ad2d-f183-4979-b494-8a26a6bb065a",,,
WallInsulationContinuity,Wall Insulation Continuity,81958,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationContinuity,,,,,,,Words: all Term,"Insulation Continuity,  Wall","Term,  List-Option","https://bedes.lbl.gov/node/e806a976-1eba-43cf-b0e4-a537d4a541c1, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd",,,
WallInsulationCondition,Wall Insulation Condition,81959,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationCondition,,,,,,,Words: all Term,"Wall,  Insulation,  Condition","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3, https://bedes.lbl.gov/node/c38f9cc1-b4fe-459f-a194-41188cc02e89",,,
WallInsulationLocation,Wall Insulation Location,81960,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationLocation,,,,,,,Words: all Term,"Wall,  Insulation,  Location","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3, https://bedes.lbl.gov/node/f1f0585d-19da-47e1-824f-6e109fb136c8",,,
WallInsulationRValue,Wall Insulation R Value,81961,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallInsulations.WallInsulation.WallInsulationRValue,,,,,,,Words: all Term,"R Value,  Wall,  Insulation","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/c24d66cb-8f89-4dd6-8c3b-39542499a472, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/b12bc49f-a6bf-4542-9082-e82a7bb924e3",,,
WallRValue,Wall R Value,81962,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallRValue,,,,,,,Words: all Term,"R Value,  Wall","Term,  List-Option","https://bedes.lbl.gov/node/c24d66cb-8f89-4dd6-8c3b-39542499a472, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd",,,
WallUFactor,Wall U Factor,81963,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallUFactor,,,,,,,Words: all Term,"U Factor,  Wall","Term,  List-Option","https://bedes.lbl.gov/node/00d16944-afa5-47c6-933f-2a35c0359d49, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd",,,
WallFramingMaterial,Wall Framing Material,81964,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallFramingMaterial,,,,,,,Words: all Term,"Wall,  Framing,  Material","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/7afdb211-9af3-478b-9793-8124152214ae, https://bedes.lbl.gov/node/a80a1ea8-a2e3-4470-bf8e-3d69d22dfdb9",,,
WallFramingSpacing,Wall Framing Spacing,81965,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallFramingSpacing,,,,,,,Words: all Term,"Wall,  Framing,  Spacing","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/7afdb211-9af3-478b-9793-8124152214ae, https://bedes.lbl.gov/node/19641859-7081-4495-b2ae-70330afbd8f9",,,
WallFramingDepth,Wall Framing Depth,81966,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallFramingDepth,,,,,,,Words: all Term,"Wall,  Framing,  Depth","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/7afdb211-9af3-478b-9793-8124152214ae, https://bedes.lbl.gov/node/5f497898-62a1-4933-95f5-fd8316ec0ad1",,,
WallFramingFactor,Wall Framing Factor,81967,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallFramingFactor,,,,,,,Words: all Term,"Framing Factor,  Wall","Term,  List-Option","https://bedes.lbl.gov/node/8c9baf3c-216a-47b4-b716-ba81cea58775, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd",,,
CMUFill,Concrete Masonry Unit Fill,81968,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.CMUFill,,,,,,,"Words: Term, Word",Concrete Masonry Unit,List-Option,https://bedes.lbl.gov/node/cce3297a-47f1-4a12-b2e2-0e8572da75a0,Fill,https://bedes.lbl.gov/node/a0683926-ead9-4aa3-b5ba-75fbf36f289d,
WallExteriorSolarAbsorptance,Wall Exterior Solar Absorptance,81969,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallExteriorSolarAbsorptance,,,,,,,Words: all Term,"Solar Absorptance,  Wall,  Exterior","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8b83c881-e9a2-44d0-8046-5ebf608b7121, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c",,,
WallExteriorThermalAbsorptance,Wall Exterior Thermal Absorptance,81970,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallExteriorThermalAbsorptance,,,,,,,Words: all Term,"Thermal Absorptance,  Wall,  Exterior","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/58d1c79f-56c8-4467-bbb7-f94d0a447500, https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c",,,
WallSystemCondition,Wall System Condition,81971,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.WallSystemCondition,,,,,,,Words: all Term,"Wall,  System,  Condition","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef, https://bedes.lbl.gov/node/c38f9cc1-b4fe-459f-a194-41188cc02e89",,,
InteriorVisibleAbsorptance,Interior Visible Absorptance,81972,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.InteriorVisibleAbsorptance,,,,,,,Words: all Term,"Visible Absorptance,  Interior","Term,  List-Option","https://bedes.lbl.gov/node/463ef5dc-cb3c-4d35-9629-a76ba0276a24, https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607",,,
ExteriorRoughness,Exterior Roughness,81973,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.ExteriorRoughness,,,,,,,"Words: Term, Word",Exterior,List-Option,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,Roughness,https://bedes.lbl.gov/node/63fe4d28-ea8c-4eb4-ac6d-6b61846d6049,
Quantity,Quantity,81974,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.Quantity,aebf37a3-692f-4129-a659-ddd8ebaed422,Quantity,Global Terms,The number of specified units,https://bedes.lbl.gov/node/aebf37a3-692f-4129-a659-ddd8ebaed422,1.0,Term-to-Term Match,,,,,,
YearInstalled,Year Installed,81975,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.YearInstalled,,,,,,,"Words: Term, Word",Installed,List-Option,https://bedes.lbl.gov/node/89e2f3f7-3a4e-42f5-bed5-3c1bb8113edd,Year,https://bedes.lbl.gov/node/4c521191-18e1-47c3-8992-0921c4b571ec,
UserDefinedFields,User Defined Fields,81976,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.UserDefinedFields,,,,,,,"Words: Term, Unmatched",Fields,List-Option,https://bedes.lbl.gov/node/2197fa42-a8d5-4a14-8518-2ec84c2e75d7,,,"User,  Defined"
UserDefinedField,User Defined Field,81977,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.UserDefinedFields.UserDefinedField,,,,,,,"Words: Term, Unmatched",Field,List-Option,https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5,,,"User,  Defined"
FieldName,Field Name,81978,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.UserDefinedFields.UserDefinedField.FieldName,,,,,,,Words: all Term,"Field,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
FieldValue,Field Value,81979,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.UserDefinedFields.UserDefinedField.FieldValue,,,,,,,Words: all Term,"Field,  Value","List-Option,  Term","https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
EquipmentID,Equipment Identifier,81980,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.EquipmentID,,,,,,,Words: all Term,"Equipment,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/e786d1c0-a1cd-4f9b-9baa-30b58c03f202, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
LinkedPremises,Linked Premises,81981,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises,,,,,,,"Words: Term, Unmatched",Premises,List-Option,https://bedes.lbl.gov/node/195698ac-0fbc-4457-9b6d-71c95d98f564,,,Linked
Facility,Facility,81982,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility,,,,,,,Words: all Word,,,,Facility,https://bedes.lbl.gov/node/f1573c10-fc34-4e6c-9b65-4766bdeedb88,
LinkedFacilityID,Linked Facility Identifier,81983,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID,,,,,,,"Words: Term, Word, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Facility,https://bedes.lbl.gov/node/f1573c10-fc34-4e6c-9b65-4766bdeedb88,Linked
LinkedScheduleIDs,Linked Schedule Identifier,81984,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,81985,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,81986,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,81987,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,81988,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,81989,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,81990,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,81991,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
ExcludedSectionIDs,Excluded Section Identifier,81992,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.ExcludedSectionIDs,,,,,,,"Words: Term, Word, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Section,https://bedes.lbl.gov/node/f004b8d9-f128-4a19-b11d-56be188989f0,Excluded
ExcludedSectionID,Excluded Section Identifier,81993,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.ExcludedSectionIDs.ExcludedSectionID,,,,,,,"Words: Term, Word, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Section,https://bedes.lbl.gov/node/f004b8d9-f128-4a19-b11d-56be188989f0,Excluded
Story,Floor,81994,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
Site,Site,81995,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site,9903ed36-9213-4446-b9af-3f165cfed87c,Site,,Site refers to the land on which the premises is built on.,https://bedes.lbl.gov/node/9903ed36-9213-4446-b9af-3f165cfed87c,1.0,Term-to-List-Option Match,,,,,,
LinkedSiteID,Linked Site Identifier,81996,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID,,,,,,,"Words: Term, Unmatched","Site,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/14a1960d-aa62-412e-ab5e-4431a319d1be, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,81997,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,81998,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,81999,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,82000,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,82001,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,82002,BuildingSync.Facilities.Facility.Systems.WallSystems.WallSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
