enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance,associated_attribute_ids
Forge,56751,164b1c81-38ad-4cae-9899-82d0559fd90b,Forge,"Commonly used street suffix or abbreviations: Forg, Frg",https://bedes.lbl.gov/node/164b1c81-38ad-4cae-9899-82d0559fd90b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Forges,56752,a2133eb0-cd4a-4d78-82da-bb43036a45fa,Forges,Commonly used street suffix or abbreviations: Frgs,https://bedes.lbl.gov/node/a2133eb0-cd4a-4d78-82da-bb43036a45fa,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Fork,56753,bb7cfd4e-68fe-4b61-9aa7-e5086d0c9525,Fork,Commonly used street suffix or abbreviations: Frk,https://bedes.lbl.gov/node/bb7cfd4e-68fe-4b61-9aa7-e5086d0c9525,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Forks,56754,c7b9e894-3b32-4004-9c0f-2c8574989b8c,Forks,Commonly used street suffix or abbreviations: Frks,https://bedes.lbl.gov/node/c7b9e894-3b32-4004-9c0f-2c8574989b8c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Fort,56755,f7a39367-5e15-4adb-ba75-47cb18f427ec,Fort,"Commonly used street suffix or abbreviations: Frt, Ft",https://bedes.lbl.gov/node/f7a39367-5e15-4adb-ba75-47cb18f427ec,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Freeway,56756,cb4fc232-530b-40ef-a20a-2d1dc51ae9c3,Freeway,"Commonly used street suffix or abbreviations: Freewy, Frway, Frwy, Fwy",https://bedes.lbl.gov/node/cb4fc232-530b-40ef-a20a-2d1dc51ae9c3,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Garden,56757,9f93ec03-da9f-4198-bdba-95affb3d5858,Garden,"Commonly used street suffix or abbreviations: Gardn, Gdn, Grden, Grdn",https://bedes.lbl.gov/node/9f93ec03-da9f-4198-bdba-95affb3d5858,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Gardens,56758,51f8c5d5-06ad-4c21-874a-44239fb21ed6,Gardens,"Commonly used street suffix or abbreviations: Gdns, Grdns",https://bedes.lbl.gov/node/51f8c5d5-06ad-4c21-874a-44239fb21ed6,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Gateway,56759,a2731f92-dbc7-4c86-88a1-6973a77bfe4e,Gateway,"Commonly used street suffix or abbreviations: Gatewy, Gatway, Gtway, Gtwy",https://bedes.lbl.gov/node/a2731f92-dbc7-4c86-88a1-6973a77bfe4e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Glen,56760,f1d493e1-de8c-4b6a-ba63-cba2b84bd47a,Glen,Commonly used street suffix or abbreviations: Gln,https://bedes.lbl.gov/node/f1d493e1-de8c-4b6a-ba63-cba2b84bd47a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Glens,56761,3535026c-b902-4ff7-8ede-357b39c29a5e,Glens,Commonly used street suffix or abbreviations: Glns,https://bedes.lbl.gov/node/3535026c-b902-4ff7-8ede-357b39c29a5e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Green,56762,72c53369-1c53-4356-aa6a-372ba219265c,Green,Commonly used street suffix or abbreviations: Grn,https://bedes.lbl.gov/node/72c53369-1c53-4356-aa6a-372ba219265c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Greens,56763,ae53204c-c8cc-4450-9ab2-55b5b4b09449,Greens,Commonly used street suffix or abbreviations: Grns,https://bedes.lbl.gov/node/ae53204c-c8cc-4450-9ab2-55b5b4b09449,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Grove,56764,c27de597-37b9-4394-a80d-eb8c7eea32df,Grove,"Commonly used street suffix or abbreviations: Grov, Grv",https://bedes.lbl.gov/node/c27de597-37b9-4394-a80d-eb8c7eea32df,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Groves,56765,abbdd9f6-7457-4a15-b564-3fe2c7545990,Groves,Commonly used street suffix or abbreviations: Grvs,https://bedes.lbl.gov/node/abbdd9f6-7457-4a15-b564-3fe2c7545990,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Harbor,56766,6a63191c-9f24-4471-bc35-11975ae6b44a,Harbor,"Commonly used street suffix or abbreviations: Harb, Harbr, Hbr, Hrbor",https://bedes.lbl.gov/node/6a63191c-9f24-4471-bc35-11975ae6b44a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Harbors,56767,4081fee6-80a7-4486-bfca-55ce084a755f,Harbors,Commonly used street suffix or abbreviations: Hbrs,https://bedes.lbl.gov/node/4081fee6-80a7-4486-bfca-55ce084a755f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Haven,56768,a37d7b10-2a24-477c-abee-c2fec8980fc7,Haven,Commonly used street suffix or abbreviations: Hvn,https://bedes.lbl.gov/node/a37d7b10-2a24-477c-abee-c2fec8980fc7,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Heights,56769,e25a3019-19ef-4729-be12-136876d57dcc,Heights,"Commonly used street suffix or abbreviations: Ht, Hts",https://bedes.lbl.gov/node/e25a3019-19ef-4729-be12-136876d57dcc,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Highway,56770,19995d37-5940-463d-832d-081227b8a9f3,Highway,"Commonly used street suffix or abbreviations: Highwy, Hiway, Hiwy, Hway, Hwy",https://bedes.lbl.gov/node/19995d37-5940-463d-832d-081227b8a9f3,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Hill,56771,437f1c8c-d627-44a0-8cfa-f798e77b335e,Hill,Commonly used street suffix or abbreviations: Hl,https://bedes.lbl.gov/node/437f1c8c-d627-44a0-8cfa-f798e77b335e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Hills,56772,583290f1-ac56-4637-a67c-8a4dfaf43fa4,Hills,Commonly used street suffix or abbreviations: Hls,https://bedes.lbl.gov/node/583290f1-ac56-4637-a67c-8a4dfaf43fa4,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Hollow,56773,9b2bcffc-ff47-4908-9a29-47e9201a7066,Hollow,"Commonly used street suffix or abbreviations: Hllw, Hollows, Holw, Holws",https://bedes.lbl.gov/node/9b2bcffc-ff47-4908-9a29-47e9201a7066,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Inlet,56774,0ac494ad-b770-49d8-8f7e-c83161167fc8,Inlet,Commonly used street suffix or abbreviations: Inlt,https://bedes.lbl.gov/node/0ac494ad-b770-49d8-8f7e-c83161167fc8,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Island,56775,70a3d052-c6d4-425d-9bff-c4561500cce1,Island,"Commonly used street suffix or abbreviations: Is, Islnd",https://bedes.lbl.gov/node/70a3d052-c6d4-425d-9bff-c4561500cce1,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Islands,56776,009c6cea-5388-4df9-9722-b7dc096ce274,Islands,"Commonly used street suffix or abbreviations: Islnds, Iss",https://bedes.lbl.gov/node/009c6cea-5388-4df9-9722-b7dc096ce274,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Isle,56777,b52268db-5bea-499b-b74a-551a5e73fc98,Isle,Commonly used street suffix or abbreviations: Isles,https://bedes.lbl.gov/node/b52268db-5bea-499b-b74a-551a5e73fc98,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Junction,56778,01fd7bf5-3b34-4ca2-a837-bb3949cefd6a,Junction,"Commonly used street suffix or abbreviations: Jct, Jction, Jctn, Junctn, Juncton",https://bedes.lbl.gov/node/01fd7bf5-3b34-4ca2-a837-bb3949cefd6a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Junctions,56779,2a2264f6-44d7-4875-abe5-62fd967ad17d,Junctions,"Commonly used street suffix or abbreviations: Jctns, Jcts",https://bedes.lbl.gov/node/2a2264f6-44d7-4875-abe5-62fd967ad17d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Key,56780,f51f7059-4fd3-4cb3-892a-99220ace6b38,Key,Commonly used street suffix or abbreviations: Ky,https://bedes.lbl.gov/node/f51f7059-4fd3-4cb3-892a-99220ace6b38,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Keys,56781,e46a6dd4-3743-47ef-abb7-5009367d4549,Keys,Commonly used street suffix or abbreviations: Kys,https://bedes.lbl.gov/node/e46a6dd4-3743-47ef-abb7-5009367d4549,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Knoll,56782,a06a1092-b220-43dc-b0bd-dc388315a85a,Knoll,"Commonly used street suffix or abbreviations: Knl, Knol",https://bedes.lbl.gov/node/a06a1092-b220-43dc-b0bd-dc388315a85a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Knolls,56783,7575f127-edf5-49b9-ab43-95e7fdae1d35,Knolls,"Commonly used street suffix or abbreviations: Knls, Knolls",https://bedes.lbl.gov/node/7575f127-edf5-49b9-ab43-95e7fdae1d35,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Lake,56784,e3f2b514-2cb0-43c1-8653-1878ed015aa9,Lake,Commonly used street suffix or abbreviations: Lk,https://bedes.lbl.gov/node/e3f2b514-2cb0-43c1-8653-1878ed015aa9,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Lakes,56785,f9bbf881-4ef0-4322-b0cf-ea9553b6b555,Lakes,Commonly used street suffix or abbreviations: Lks,https://bedes.lbl.gov/node/f9bbf881-4ef0-4322-b0cf-ea9553b6b555,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Land,56786,bb3bf465-49f8-4a7d-9c54-68231c5224d4,Land,Commonly used street suffix or abbreviations: Lnd,https://bedes.lbl.gov/node/bb3bf465-49f8-4a7d-9c54-68231c5224d4,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Landing,56787,05a69753-9a5d-4af0-b3d1-889d45d17d5e,Landing,"Commonly used street suffix or abbreviations: Lndg, Lndng",https://bedes.lbl.gov/node/05a69753-9a5d-4af0-b3d1-889d45d17d5e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Lane,56788,2fe46d88-a5d1-4361-9b96-1ba5dc98b06c,Lane,Commonly used street suffix or abbreviations: Ln,https://bedes.lbl.gov/node/2fe46d88-a5d1-4361-9b96-1ba5dc98b06c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Light,56789,d6fdaaaf-824f-4173-bfe1-fa307313a68e,Light,Commonly used street suffix or abbreviations: Lgt,https://bedes.lbl.gov/node/d6fdaaaf-824f-4173-bfe1-fa307313a68e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Lights,56790,b0e5f181-f696-40f0-bc01-acf3e7359f66,Lights,Commonly used street suffix or abbreviations: Lgts,https://bedes.lbl.gov/node/b0e5f181-f696-40f0-bc01-acf3e7359f66,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Loaf,56791,6d3a8c60-aa99-47ab-b18e-1b6e66718ba1,Loaf,Commonly used street suffix or abbreviations: Lf,https://bedes.lbl.gov/node/6d3a8c60-aa99-47ab-b18e-1b6e66718ba1,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Lock,56792,543588e8-516c-476a-abb4-d8bb222b610c,Lock,Commonly used street suffix or abbreviations: Lck,https://bedes.lbl.gov/node/543588e8-516c-476a-abb4-d8bb222b610c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Locks,56793,0e1e270d-e941-4d14-a064-e374c4d681a2,Locks,Commonly used street suffix or abbreviations: Lcks,https://bedes.lbl.gov/node/0e1e270d-e941-4d14-a064-e374c4d681a2,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Lodge,56794,ec407c4d-de38-44d6-8a40-4f0f1de28d5a,Lodge,"Commonly used street suffix or abbreviations: Ldg, Ldge, Lodg",https://bedes.lbl.gov/node/ec407c4d-de38-44d6-8a40-4f0f1de28d5a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Loop,56795,f0e27d56-8d47-4458-bcda-4c19a5794dca,Loop,Commonly used street suffix or abbreviations: Loops,https://bedes.lbl.gov/node/f0e27d56-8d47-4458-bcda-4c19a5794dca,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mall,56796,55a41873-840c-4c7f-8cd8-8f10c95108bd,Mall,Commonly used street suffix or abbreviations: Mal,https://bedes.lbl.gov/node/55a41873-840c-4c7f-8cd8-8f10c95108bd,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Manor,56797,b86683eb-8108-4645-8f40-9033de640a4a,Manor,Commonly used street suffix or abbreviations: Mnr,https://bedes.lbl.gov/node/b86683eb-8108-4645-8f40-9033de640a4a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Manors,56798,140b3393-08ad-43c8-989c-68b7ea0034c1,Manors,Commonly used street suffix or abbreviations: Mnrs,https://bedes.lbl.gov/node/140b3393-08ad-43c8-989c-68b7ea0034c1,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Meadow,56799,557ed31c-53e9-4b6b-b044-539e498f0dbc,Meadow,Commonly used street suffix or abbreviations: Mdw,https://bedes.lbl.gov/node/557ed31c-53e9-4b6b-b044-539e498f0dbc,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Meadows,56800,427c605b-77d5-453b-8215-cf0b74e4f401,Meadows,Commonly used street suffix or abbreviations: Mdws,https://bedes.lbl.gov/node/427c605b-77d5-453b-8215-cf0b74e4f401,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mews,56801,7f700e68-ee46-4c41-a767-785b507592b7,Mews,Commonly used street suffix or abbreviations: Mws,https://bedes.lbl.gov/node/7f700e68-ee46-4c41-a767-785b507592b7,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mill,56802,531eca40-58e3-4c54-b57f-4a2fa412eb8b,Mill,Commonly used street suffix or abbreviations: Ml,https://bedes.lbl.gov/node/531eca40-58e3-4c54-b57f-4a2fa412eb8b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mills,56803,70939932-07c1-4590-a663-43053e6a653b,Mills,Commonly used street suffix or abbreviations: Mls,https://bedes.lbl.gov/node/70939932-07c1-4590-a663-43053e6a653b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mission,56804,a800a43b-524f-4b7b-8b81-2d2951868fcf,Mission,"Commonly used street suffix or abbreviations: Missn, Msn, Mssn",https://bedes.lbl.gov/node/a800a43b-524f-4b7b-8b81-2d2951868fcf,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Motorway,56805,6b6e6fb8-7c2d-46a4-9aea-80b6738681b7,Motorway,Commonly used street suffix or abbreviations: Mtwy,https://bedes.lbl.gov/node/6b6e6fb8-7c2d-46a4-9aea-80b6738681b7,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mount,56806,a84fca46-d6f6-4dce-b2e3-b033d92e5e12,Mount,"Commonly used street suffix or abbreviations: Mnt, Mt",https://bedes.lbl.gov/node/a84fca46-d6f6-4dce-b2e3-b033d92e5e12,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mountain,56807,d13b6420-c923-4c99-9e20-822c0479a022,Mountain,"Commonly used street suffix or abbreviations: Mntain, Mntn, Mountin, Mtin, Mtn",https://bedes.lbl.gov/node/d13b6420-c923-4c99-9e20-822c0479a022,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Mountains,56808,890a2d0c-c852-4ce3-9a6f-1bc42bf38741,Mountains,Commonly used street suffix or abbreviations: Mntns,https://bedes.lbl.gov/node/890a2d0c-c852-4ce3-9a6f-1bc42bf38741,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Neck,56809,ed34e1ea-b40a-4f07-b1ee-7365027be537,Neck,Commonly used street suffix or abbreviations: Nck,https://bedes.lbl.gov/node/ed34e1ea-b40a-4f07-b1ee-7365027be537,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Orchard,56810,0d759a0e-0c0c-4e08-a840-fcd17da25a66,Orchard,"Commonly used street suffix or abbreviations: Orch, Orchrd",https://bedes.lbl.gov/node/0d759a0e-0c0c-4e08-a840-fcd17da25a66,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Oval,56811,af3fc929-2712-4b66-a3eb-c998d1014f42,Oval,Commonly used street suffix or abbreviations: Ovl,https://bedes.lbl.gov/node/af3fc929-2712-4b66-a3eb-c998d1014f42,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Overpass,56812,993ddda6-b6d9-4c5e-8f7a-25382b8ec162,Overpass,Commonly used street suffix or abbreviations: Opas,https://bedes.lbl.gov/node/993ddda6-b6d9-4c5e-8f7a-25382b8ec162,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Park,56813,065fa0d2-64cc-436a-9b7b-dc547e32451d,Park,Commonly used street suffix or abbreviations: Prk,https://bedes.lbl.gov/node/065fa0d2-64cc-436a-9b7b-dc547e32451d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Parks,56814,08b17bb0-af0f-47bd-a6bf-91de0ef2094e,Parks,Commonly used street suffix or abbreviations: Prks,https://bedes.lbl.gov/node/08b17bb0-af0f-47bd-a6bf-91de0ef2094e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Parkway,56815,ef5728ec-cb10-4fec-8b8a-a8b49bc1f714,Parkway,"Commonly used street suffix or abbreviations: Parkwy, Pkway, Pkwy, Pky",https://bedes.lbl.gov/node/ef5728ec-cb10-4fec-8b8a-a8b49bc1f714,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Parkways,56816,91f183cb-6e56-48ea-9220-18baf0b8293d,Parkways,Commonly used street suffix or abbreviations: Pkwys,https://bedes.lbl.gov/node/91f183cb-6e56-48ea-9220-18baf0b8293d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Pass,56817,e7841e9b-5202-43fb-a0eb-1d09c9549618,Pass,Commonly used street suffix or abbreviations: Pass,https://bedes.lbl.gov/node/e7841e9b-5202-43fb-a0eb-1d09c9549618,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Passage,56818,cc6662a6-2d44-4adb-9a96-dea5b0741ef2,Passage,Commonly used street suffix or abbreviations: Psge,https://bedes.lbl.gov/node/cc6662a6-2d44-4adb-9a96-dea5b0741ef2,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Path,56819,857f9f5c-4778-4a9b-af04-b1842eb08310,Path,Commonly used street suffix or abbreviations: Paths,https://bedes.lbl.gov/node/857f9f5c-4778-4a9b-af04-b1842eb08310,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Pike,56820,61fab8e0-c22c-4bd9-b4bc-f4742add8f16,Pike,Commonly used street suffix or abbreviations: Pikes,https://bedes.lbl.gov/node/61fab8e0-c22c-4bd9-b4bc-f4742add8f16,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Pine,56821,15577687-7994-468a-9555-37cbc8d04683,Pine,Commonly used street suffix or abbreviations: Pne,https://bedes.lbl.gov/node/15577687-7994-468a-9555-37cbc8d04683,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Pines,56822,b1659da5-fdd8-486e-8abc-872106a69e27,Pines,Commonly used street suffix or abbreviations: Pnes,https://bedes.lbl.gov/node/b1659da5-fdd8-486e-8abc-872106a69e27,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Place,56823,8313b76f-9b56-445c-bb5c-2245e70c460f,Place,Commonly used street suffix or abbreviations: Pl,https://bedes.lbl.gov/node/8313b76f-9b56-445c-bb5c-2245e70c460f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Plain,56824,777d5a1f-3f64-4124-96e0-e0e189c8eb7d,Plain,Commonly used street suffix or abbreviations: Pln,https://bedes.lbl.gov/node/777d5a1f-3f64-4124-96e0-e0e189c8eb7d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Plains,56825,401190af-7921-464a-91a5-a108609b1370,Plains,Commonly used street suffix or abbreviations: Plns,https://bedes.lbl.gov/node/401190af-7921-464a-91a5-a108609b1370,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Plaza,56826,f6d5f26e-c70b-407b-82f2-83ed69f217ea,Plaza,"Commonly used street suffix or abbreviations: Plz, Plza",https://bedes.lbl.gov/node/f6d5f26e-c70b-407b-82f2-83ed69f217ea,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Point,56827,9f8ba958-4f26-4d33-8c9e-0df264e5653d,Point,Commonly used street suffix or abbreviations: Pt,https://bedes.lbl.gov/node/9f8ba958-4f26-4d33-8c9e-0df264e5653d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Points,56828,22de7680-9e60-4039-9d17-45165c099ceb,Points,Commonly used street suffix or abbreviations: Pts,https://bedes.lbl.gov/node/22de7680-9e60-4039-9d17-45165c099ceb,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Port,56829,a1fdec93-399c-4358-9cfd-98c263c6096e,Port,Commonly used street suffix or abbreviations: Prt,https://bedes.lbl.gov/node/a1fdec93-399c-4358-9cfd-98c263c6096e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Ports,56830,ac5a9042-ddc5-4e67-b4ac-36113ffa782f,Ports,Commonly used street suffix or abbreviations: Prts,https://bedes.lbl.gov/node/ac5a9042-ddc5-4e67-b4ac-36113ffa782f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Prairie,56831,a832f274-5895-4247-9423-1cb89cd00a00,Prairie,"Commonly used street suffix or abbreviations: Pr, Prr",https://bedes.lbl.gov/node/a832f274-5895-4247-9423-1cb89cd00a00,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Radial,56832,0c3d4768-5310-4cbe-be25-8bc6c0f779ca,Radial,"Commonly used street suffix or abbreviations: Rad, Radiel, Radl",https://bedes.lbl.gov/node/0c3d4768-5310-4cbe-be25-8bc6c0f779ca,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Ramp,56833,931733ce-cfa5-435c-b380-b7682434a2fc,Ramp,Commonly used street suffix or abbreviations: Ramp,https://bedes.lbl.gov/node/931733ce-cfa5-435c-b380-b7682434a2fc,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Ranch,56834,2c5baa26-a948-46dc-8b34-cda8873c14ac,Ranch,"Commonly used street suffix or abbreviations: Ranches, Rnch, Rnchs",https://bedes.lbl.gov/node/2c5baa26-a948-46dc-8b34-cda8873c14ac,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Rapid,56835,a952ba73-dec1-4f87-9a13-7afe08249d60,Rapid,Commonly used street suffix or abbreviations: Rpd,https://bedes.lbl.gov/node/a952ba73-dec1-4f87-9a13-7afe08249d60,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Rapids,56836,94859e23-170d-42c0-8bcb-62db358c9a97,Rapids,Commonly used street suffix or abbreviations: Rpds,https://bedes.lbl.gov/node/94859e23-170d-42c0-8bcb-62db358c9a97,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Rest,56837,24fbe3e9-58d8-4013-a4bd-b832f9908650,Rest,Commonly used street suffix or abbreviations: Rst,https://bedes.lbl.gov/node/24fbe3e9-58d8-4013-a4bd-b832f9908650,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Ridge,56838,fbf9de0d-6552-43d1-9562-51f093240379,Ridge,"Commonly used street suffix or abbreviations: Rdg, Rdge",https://bedes.lbl.gov/node/fbf9de0d-6552-43d1-9562-51f093240379,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Ridges,56839,c0256fb6-a0f5-4a23-8437-55dcff2263a8,Ridges,Commonly used street suffix or abbreviations: Rdgs,https://bedes.lbl.gov/node/c0256fb6-a0f5-4a23-8437-55dcff2263a8,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
River,56840,f788da94-59e3-4aae-8037-e0978bfa2d8b,River,"Commonly used street suffix or abbreviations: Riv, Rvr, Rivr",https://bedes.lbl.gov/node/f788da94-59e3-4aae-8037-e0978bfa2d8b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
Road,56841,91878829-3e23-406a-ad78-6f2c1f418bf5,Road,Commonly used street suffix or abbreviations: Rd,https://bedes.lbl.gov/node/91878829-3e23-406a-ad78-6f2c1f418bf5,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0,72129 72089 66610 66507
