BuildingSyncPath,State,RequiredValues,RequiredPairedElement
Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Basement.SlabInsulationCondition,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Basement.FoundationWallInsulationContinuity,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Basement.SlabInsulationOrientation,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Basement.SlabHeating,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Other,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Unknown,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.FloorCovering,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.FloorConstructionType,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.PlumbingPenetrationSealing,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.YearInstalled,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.UserDefinedFields,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.UserDefinedFields.UserDefinedField,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.UserDefinedFields.UserDefinedField.FieldName,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.UserDefinedFields.UserDefinedField.FieldValue,,,
Audits.Audit.Systems.FoundationSystems.FoundationSystem.Quantity,,,
Audits.Audit.Systems.CriticalITSystems,Required,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem,Required,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ITSystemType,Required,"Other,Other,Other,Other,Other,Other,Other",Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ITNominalPower
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ITPeakPower,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ITStandbyPower,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ITNominalPower,Required,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ControlTechnology,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ThirdPartyCertification,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.YearInstalled,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.YearofManufacture,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.PrimaryFuel,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.Manufacturer,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.ModelNumber,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.Location,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises,Optional,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.LinkedScheduleID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection,Optional,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID,Optional,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.LinkedScheduleID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleID,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.UserDefinedFields,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.UserDefinedFields.UserDefinedField,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.UserDefinedFields.UserDefinedField.FieldName,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.UserDefinedFields.UserDefinedField.FieldValue,,,
Audits.Audit.Systems.CriticalITSystems.CriticalITSystem.Quantity,,,
Audits.Audit.Systems.PlugLoads,Optional,,
Audits.Audit.Systems.PlugLoads.PlugLoad,Optional,,
Audits.Audit.Systems.PlugLoads.PlugLoad.PlugLoadType,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.PlugLoadPeakPower,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.PlugLoadStandbyPower,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.PlugLoadNominalPower,Optional,,
Audits.Audit.Systems.PlugLoads.PlugLoad.ControlTechnology,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.ThirdPartyCertification,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.YearInstalled,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.YearofManufacture,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.PrimaryFuel,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.Manufacturer,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.ModelNumber,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.Location,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.LinkedScheduleID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.LinkedScheduleID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleID,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.UserDefinedFields,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.UserDefinedFields.UserDefinedField,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.UserDefinedFields.UserDefinedField.FieldName,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.UserDefinedFields.UserDefinedField.FieldValue,,,
Audits.Audit.Systems.PlugLoads.PlugLoad.Quantity,,,
Audits.Audit.Systems.PlugLoads.MiscellaneousElectricLoad,Optional,,
Audits.Audit.Systems.ProcessLoads,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.ProcessLoadType,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.ProcessLoadPeakPower,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.ProcessLoadStandbyPower,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.HeatGainFraction,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.DutyCycle,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.ControlTechnology,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.ThirdPartyCertification,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.YearInstalled,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.YearofManufacture,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.PrimaryFuel,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.Manufacturer,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.ModelNumber,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.Location,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.LinkedScheduleID,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleID,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID.LinkedScheduleID,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaValue,,,
