enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance,associated_attribute_ids
Lighted,39339,,,,,,,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Daylit,39340,,,,,,,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Heated,39341,f0164b2b-9d48-4bda-8d41-1a3bc7317f42,Heated,Premises are mechanically heated.,https://bedes.lbl.gov/node/f0164b2b-9d48-4bda-8d41-1a3bc7317f42,783d6833-b667-4637-b5b7-e6eaec826336,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Cooled,39342,0c032191-f356-47c3-ae90-fe3305dfe5ad,Cooled,Premises are mechanically cooled.,https://bedes.lbl.gov/node/0c032191-f356-47c3-ae90-fe3305dfe5ad,783d6833-b667-4637-b5b7-e6eaec826336,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Conditioned,39343,81ca75b0-7c0f-47cc-9e5c-c52ebc70771b,Conditioned,"Premises are conditioned if mechanically cooled, heated, ventilated, and/or controlled for humidity.",https://bedes.lbl.gov/node/81ca75b0-7c0f-47cc-9e5c-c52ebc70771b,783d6833-b667-4637-b5b7-e6eaec826336,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Unconditioned,39344,3fbb82ab-993e-4511-bf5a-a9aa9c460485,Unconditioned,"Premises are not conditioned by any mechanical cooling, heating, ventilation, and/or humidity control.",https://bedes.lbl.gov/node/3fbb82ab-993e-4511-bf5a-a9aa9c460485,783d6833-b667-4637-b5b7-e6eaec826336,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Semi-conditioned,39345,af9b2e72-c91c-4dc4-abbd-e661110d1350,Semi conditioned,"Premises are partially conditioned by mechanical heating, cooling, ventilation, or humidity control.",https://bedes.lbl.gov/node/af9b2e72-c91c-4dc4-abbd-e661110d1350,783d6833-b667-4637-b5b7-e6eaec826336,0.975,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Heated and Cooled,39346,,,,,,,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Heated only,39347,,,,,,,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Cooled only,39348,,,,,,,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Ventilated,39349,b67480c7-7a95-4d3a-bbb4-b3eaba9f685c,Ventilated,Premises are ventilated mechanically.,https://bedes.lbl.gov/node/b67480c7-7a95-4d3a-bbb4-b3eaba9f685c,783d6833-b667-4637-b5b7-e6eaec826336,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Enclosed,39350,609407ca-461e-48f4-8b08-aed6311d3c2f,Enclosed,"Premises is completely enclosed by walls, including windows that can be shut, and a roof.",https://bedes.lbl.gov/node/609407ca-461e-48f4-8b08-aed6311d3c2f,b650665e-a1af-460f-9aa2-e05bb7d06d96,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Non-Enclosed,39351,8102b832-af91-458f-a2b8-9792babd9e1c,Non enclosed,"Premises is not completely enclosed but has a roof and no walls, or only partial walls.",https://bedes.lbl.gov/node/8102b832-af91-458f-a2b8-9792babd9e1c,b650665e-a1af-460f-9aa2-e05bb7d06d96,0.99,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Open,39352,c44e66e3-2a30-4235-b4f1-e2569e895a81,Open,Premises does not have a roof but may have some walls or partial walls.,https://bedes.lbl.gov/node/c44e66e3-2a30-4235-b4f1-e2569e895a81,b650665e-a1af-460f-9aa2-e05bb7d06d96,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Lot,39353,e373c540-4bfd-49a0-9e68-b4e382acb9c9,Lot,Land properties are often sold with multiple land lots.,https://bedes.lbl.gov/node/e373c540-4bfd-49a0-9e68-b4e382acb9c9,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Custom,39354,,,,,,,54380 54367 54354 54341 54328 54315 54173 54160 54147 54134 54121 54108 53741 53728 53715 53702 53689 53676 53586 53573 53560 53547 53534 53521 53384 53371 53358 53345 53332 53319 53290 53277 53264 53251 53238 53225 53200 53187 53174 53161 53148 53135 53109 53096 53083 53070 53057 53044 52941 52928 52915 52902 52889 52876 52770 52757 52744 52731 52718 52705 52582 52569 52556 52543 52530 52517 52413 52400 52387 52374 52361 52348 52244 52231 52218 52205 52192 52179 52076 52063 52050 52037 52024 52011 51594 51581 51568 51555 51542 51529 51420 51407 51394 51381 51368 51355 51145 51132 51119 51106 51093 51080 50957 50944 50931 50918 50905 50892 50788 50775 50762 50749 50736 50723 50663 50650 50637 50624 50611 50598 50564 50551 50538 50525 50512 50499 50257 50244 50231 50218 50205 50192 50044 50031 50018 50005 49992 49979 49953 49940 49927 49914 49901 49888 49731 49718 49705 49692 49679 49666 49075 49000 48899 48847
Lots,39355,,,,,,,48984 48888
Parking spaces,39356,27f11703-35c2-4661-92c7-6d854a671a19,Parking space,Designated parking spaces drawn on parking premises.,https://bedes.lbl.gov/node/27f11703-35c2-4661-92c7-6d854a671a19,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.985714,48984 48888
Apartment units,39357,6f966b38-c2b3-4348-a0aa-3ea125192c68,Apartment unit,Individual units in multifamily housing that are rented or sold separately.,https://bedes.lbl.gov/node/6f966b38-c2b3-4348-a0aa-3ea125192c68,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.986667,48984 48888
Businesses,39358,46fa2012-c975-4b44-9a4a-72548b00e0a4,Business,Individual business operating in the premises.,https://bedes.lbl.gov/node/46fa2012-c975-4b44-9a4a-72548b00e0a4,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.96,48984 48888
Guest rooms,39359,838f4f48-75d6-4d76-8e85-8fe0d8ddf0d8,Guest room,Individual guest rooms available for occupation. Rooms that have double connecting doors are counted should still be considered separate units.,https://bedes.lbl.gov/node/838f4f48-75d6-4d76-8e85-8fe0d8ddf0d8,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.981818,48984 48888
Stations,39360,06767903-787e-4ef6-8775-819dc2eb05f4,Station,"Individual stations on the premises, such as workstations in a manufacturer, cashier stations in a retail store, etc.",https://bedes.lbl.gov/node/06767903-787e-4ef6-8775-819dc2eb05f4,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.975,48984 48888
Buildings,39361,ee24930d-e880-4212-b3f7-ac8f511111d4,Building,"A building is a single structure wholly or partially enclosed within exterior walls, or within exterior and abutment walls (party walls), and a roof, affording shelter to persons, animals, or property. A building can be two or more units held in the condominium form of ownership that are governed by the same board of managers.",https://bedes.lbl.gov/node/ee24930d-e880-4212-b3f7-ac8f511111d4,fba25f46-1fbd-4379-b4fa-5d34884730b0,0.977778,48984 48888
Areas,39362,2ecfc1fb-f240-4b6d-b05c-7855d4bcfe0d,Area,"An area is a section within a building that serves a specific activity and could stand alone, such as a restaurant inside a hotel. An area could also be section of a building that has distinctly different equipment densities, occupancies, energy-use patterns, operating characteristics, or HVAC configurations.",https://bedes.lbl.gov/node/2ecfc1fb-f240-4b6d-b05c-7855d4bcfe0d,fba25f46-1fbd-4379-b4fa-5d34884730b0,0.96,48984 48888
Thermal Zones,39363,adfdd485-010a-478c-afe3-e31e6f5d5fe0,Thermal zone,"Thermal zone is a space or group of spaces within a building with heating and cooling requirements that are sufficiently similar so that desired conditions (e.g., temperature) can be maintained throughout using a single sensor.",https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0,fba25f46-1fbd-4379-b4fa-5d34884730b0,0.952564,48984 48888
Floors,39364,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.966667,48984 48888
Rooms,39365,78b43fdd-c53b-467d-8c41-ea71f2860db2,Room,"Rooms refers to subdivisions of a housing unit. Whole rooms are rooms such as living rooms, dining rooms, bedrooms, kitchens, lodgers' rooms, finished basements or attic rooms, recreation rooms, and permanently enclosed sun porches that are used year round. Rooms used for offices by a person living in the unit are included. Not considered to be rooms are bathrooms, halls, foyers or vestibules, balconies, closets, alcoves, pantries, strip or pullman kitchens, laundry or furnace rooms, unfinished attics or basements, open porches, and unfinished space used for storage. A partially divided room, such as a dinette next to a kitchen or a living room, is considered a separate room only if there is a partition from floor to ceiling, but not if the partition consists solely of shelves or cabinets. If a room is used by occupants of more than one unit, the room is included with the unit from which it is most easily reached.",https://bedes.lbl.gov/node/78b43fdd-c53b-467d-8c41-ea71f2860db2,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.96,48984 48888
Bedrooms,39366,c9d609a0-439d-486a-8af0-5b8371bd2e21,Bedroom,"Bedrooms are rooms that are intended for sleeping, even if not presently used for sleeping. The number of bedrooms are those that would be listed as descriptive of the apartment of house if it were on the market for sale or rent. A one-room efficiency or studio apartment has no bedrooms.",https://bedes.lbl.gov/node/c9d609a0-439d-486a-8af0-5b8371bd2e21,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.975,48984 48888
Other,39367,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,48984 48888
Unknown,39368,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,48984 48888
AKGD,39369,f2da1c0c-21fb-4263-a032-fd71dde66e2f,AKGD,ASCC Alaska Grid / Alaska Power Grid,https://bedes.lbl.gov/node/f2da1c0c-21fb-4263-a032-fd71dde66e2f,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
AKMS,39370,03b08589-8060-40bc-a41e-ac0c9a757694,AKMS,ASCC Miscellaneous / Alaska Power Grid,https://bedes.lbl.gov/node/03b08589-8060-40bc-a41e-ac0c9a757694,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
AZNM,39371,89e701f0-6d78-4b48-8f2d-0574139e7532,AZNM,WECC Southwest / Western Power Grid,https://bedes.lbl.gov/node/89e701f0-6d78-4b48-8f2d-0574139e7532,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
CAMX,39372,acb4424d-f637-4504-879d-308437634b42,CAMX,WECC California / Western Power Grid,https://bedes.lbl.gov/node/acb4424d-f637-4504-879d-308437634b42,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
ERCT,39373,1f66a15a-3f69-4c62-bfb8-1b62f303bd1f,ERCT,ERCOT all / ERCOT Power Grid,https://bedes.lbl.gov/node/1f66a15a-3f69-4c62-bfb8-1b62f303bd1f,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
FRCC,39374,7cf756d3-e43e-4d5c-b035-6a7453611851,FRCC,FRCC All / Eastern Power Grid,https://bedes.lbl.gov/node/7cf756d3-e43e-4d5c-b035-6a7453611851,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
HIMS,39375,9ce4b5b7-5e61-4292-bbd4-cae1ed51e220,HIMS,HICC Miscellaneous / Hawaii Power Grid,https://bedes.lbl.gov/node/9ce4b5b7-5e61-4292-bbd4-cae1ed51e220,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
HIOA,39376,ceac284b-6629-4acf-bcbb-381b1185052f,HIOA,HICC Oahu / Hawaii Power Grid,https://bedes.lbl.gov/node/ceac284b-6629-4acf-bcbb-381b1185052f,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
MORE,39377,,,,,,,48912
MROE,39378,a1d50681-5cda-44b3-9c9b-5121d2a5a2b3,MROE,MRO East / Eastern Power Grid,https://bedes.lbl.gov/node/a1d50681-5cda-44b3-9c9b-5121d2a5a2b3,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
MROW,39379,a7864428-0979-46ff-8e62-1383d3113f44,MROW,MRO West / Eastern Power Grid,https://bedes.lbl.gov/node/a7864428-0979-46ff-8e62-1383d3113f44,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
NEWE,39380,2f8c6a90-c0cf-4489-ac7a-9476ce13ddae,NEWE,NPCC New England / Eastern Power Grid,https://bedes.lbl.gov/node/2f8c6a90-c0cf-4489-ac7a-9476ce13ddae,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
NWPP,39381,b701bb54-2c4d-4dcf-b697-b35e482da499,NWPP,WECC Northwest / Western Power Grid,https://bedes.lbl.gov/node/b701bb54-2c4d-4dcf-b697-b35e482da499,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
NYCW,39382,e50e17b5-43a9-4d39-956d-2fa40c2a3955,NYCW,NPCC NYC / Westchester / Eastern Power Grid,https://bedes.lbl.gov/node/e50e17b5-43a9-4d39-956d-2fa40c2a3955,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
NYLI,39383,48cc3c31-33d7-4451-91a9-98b59517163b,NYLI,NPCC Long Island / Eastern Power Grid,https://bedes.lbl.gov/node/48cc3c31-33d7-4451-91a9-98b59517163b,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
NYUP,39384,b18fc9b4-ee20-459b-aa90-a8b2ff31a4c0,NYUP,NPCC Upstate NY / Eastern Power Grid,https://bedes.lbl.gov/node/b18fc9b4-ee20-459b-aa90-a8b2ff31a4c0,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
PRMS,39385,738c0d73-0e5d-4fa6-9fbe-0a58ff2adde4,PRMS,Puerto Rico Miscellaneous,https://bedes.lbl.gov/node/738c0d73-0e5d-4fa6-9fbe-0a58ff2adde4,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
RFCE,39386,538ed035-98e3-4e65-b6d5-b90ff7f68c4f,RFCE,RFC East / Eastern Power Grid,https://bedes.lbl.gov/node/538ed035-98e3-4e65-b6d5-b90ff7f68c4f,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
RFCM,39387,0065eb49-1702-4b6b-ad07-54e2dbd7e46f,RFCM,RFC Michigan / Eastern Power Grid,https://bedes.lbl.gov/node/0065eb49-1702-4b6b-ad07-54e2dbd7e46f,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
RFCW,39388,41bf1733-9e69-46ab-b6cf-a8e2d0fcb5da,RFCW,RFC West / Eastern Power Grid,https://bedes.lbl.gov/node/41bf1733-9e69-46ab-b6cf-a8e2d0fcb5da,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,1,48912
