attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
ControlSystemType,Control System Type,9904,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,9905,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,9906,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Analog.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Digital,Digital,9907,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,9908,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Digital.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Pneumatic,Pneumatic,9909,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Pneumatic,bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,Pneumatic,,,https://bedes.lbl.gov/node/bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,1.0,Term-to-List-Option Match,,,,,,
Other,Other,9910,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Other,,,,,,,Words: all Word,,,,Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
OtherCommunicationProtocolName,Other Communication Protocol Name,9911,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Controls.Control.OtherControlTechnology.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word, Unmatched",Name,List-Option,https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239,"Other,  Protocol","https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e, https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00",Communication
DutyCycle,Duty Cycle,9912,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.DutyCycle,23f54b10-6508-4e19-a5ee-ed3d652f829a,Duty Cycle,Global Terms,Percent of time the system operates.,https://bedes.lbl.gov/node/23f54b10-6508-4e19-a5ee-ed3d652f829a,1.0,Term-to-Term Match,,,,,,
ThirdPartyCertification,Third Party Certification,9913,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.ThirdPartyCertification,68b749ce-4da6-4224-9152-57d9ce4a07f3,Third party certification,,Fenestration rating produced by a third-party certification body.,https://bedes.lbl.gov/node/68b749ce-4da6-4224-9152-57d9ce4a07f3,1.0,Term-to-List-Option Match,,,,,,
YearInstalled,Year Installed,9914,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.YearInstalled,,,,,,,Words: all Term,"Year,  Installed","List-Option,  List-Option","https://bedes.lbl.gov/node/d66ce29c-dc1b-4a9e-b0ba-abc5c35ed6b1, https://bedes.lbl.gov/node/89e2f3f7-3a4e-42f5-bed5-3c1bb8113edd",,,
YearofManufacture,Year Of Manufacture,9915,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.YearofManufacture,935c6bff-fc4f-4fed-a9d2-59bfd70268df,Year of Manufacture,Global Terms,Year the product was produced and labeled by the manufacturer.,https://bedes.lbl.gov/node/935c6bff-fc4f-4fed-a9d2-59bfd70268df,1.0,Term-to-Term Match,,,,,,
PrimaryFuel,Primary Fuel,9916,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.PrimaryFuel,,,,,,,"Words: Term, Word",Primary,List-Option,https://bedes.lbl.gov/node/1dde198d-0fbd-4f6d-9cd2-2223a2bf01cd,Fuel,https://bedes.lbl.gov/node/d117694f-e524-4bbe-947a-3079a7ae4ece,
Manufacturer,Manufacturer,9917,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Manufacturer,b5eee59c-938f-4ad2-b987-4ec1b620f757,Manufacturer,Global Terms,Manufacturer of the product.,https://bedes.lbl.gov/node/b5eee59c-938f-4ad2-b987-4ec1b620f757,1.0,Term-to-Term Match,,,,,,
ModelNumber,Model Number,9918,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.ModelNumber,77ad671a-e05f-4700-81aa-cc6d4c43a26a,Model Number,Global Terms,Model or catalogue number that can be used to identify more detailed component or asset characteristics.,https://bedes.lbl.gov/node/77ad671a-e05f-4700-81aa-cc6d4c43a26a,1.0,Term-to-Term Match,,,,,,
Location,Location,9919,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Location,f1f0585d-19da-47e1-824f-6e109fb136c8,Location,Global Terms,"Spatial location or installation location. This can apply to systems, opaque surfaces, etc.",https://bedes.lbl.gov/node/f1f0585d-19da-47e1-824f-6e109fb136c8,1.0,Term-to-Term Match,,,,,,
LinkedPremises,Linked Premises,9920,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises,,,,,,,"Words: Term, Unmatched",Premises,List-Option,https://bedes.lbl.gov/node/195698ac-0fbc-4457-9b6d-71c95d98f564,,,Linked
Facility,Facility,9921,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility,,,,,,,Words: all Word,,,,Facility,https://bedes.lbl.gov/node/f1573c10-fc34-4e6c-9b65-4766bdeedb88,
LinkedFacilityID,Linked Facility Identifier,9922,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID,,,,,,,"Words: Term, Word, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Facility,https://bedes.lbl.gov/node/f1573c10-fc34-4e6c-9b65-4766bdeedb88,Linked
LinkedScheduleIDs,Linked Schedule Identifier,9923,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,9924,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,9925,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,9926,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,9927,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,9928,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,9929,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,9930,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,9931,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
Site,Site,9932,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site,9903ed36-9213-4446-b9af-3f165cfed87c,Site,,Site refers to the land on which the premises is built on.,https://bedes.lbl.gov/node/9903ed36-9213-4446-b9af-3f165cfed87c,1.0,Term-to-List-Option Match,,,,,,
LinkedSiteID,Linked Site Identifier,9933,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID,,,,,,,"Words: Term, Unmatched","Site,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/14a1960d-aa62-412e-ab5e-4431a319d1be, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,9934,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,9935,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,9936,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,9937,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,9938,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,9939,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,9940,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,9941,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,9942,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
Building,Building,9943,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building,ee24930d-e880-4212-b3f7-ac8f511111d4,Building,,"A building is a single structure wholly or partially enclosed within exterior walls, or within exterior and abutment walls (party walls), and a roof, affording shelter to persons, animals, or property. A building can be two or more units held in the condominium form of ownership that are governed by the same board of managers.",https://bedes.lbl.gov/node/ee24930d-e880-4212-b3f7-ac8f511111d4,1.0,Term-to-List-Option Match,,,,,,
LinkedBuildingID,Linked Building Identifier,9944,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID,,,,,,,"Words: Term, Unmatched","Building,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/6207b4d5-694c-430a-a5c9-f375ba2eebc7, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,9945,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,9946,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,9947,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,9948,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,9949,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,9950,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,9951,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,9952,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,9953,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Building.LinkedBuildingID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
Section,Section,9954,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section,,,,,,,Words: all Unmatched,,,,,,Section
LinkedSectionID,Linked Section Identifier,9955,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID,,,,,,,"Words: Term, Unmatched",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,,,"Linked,  Section"
LinkedScheduleIDs,Linked Schedule Identifier,9956,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,9957,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,9958,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,9959,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,9960,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,9961,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,9962,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,9963,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,9964,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
ThermalZone,Thermal Zone,9965,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone,adfdd485-010a-478c-afe3-e31e6f5d5fe0,Thermal zone,,"Thermal zone is a space or group of spaces within a building with heating and cooling requirements that are sufficiently similar so that desired conditions (e.g., temperature) can be maintained throughout using a single sensor.",https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0,1.0,Term-to-List-Option Match,,,,,,
LinkedThermalZoneID,Linked Thermal Zone Identifier,9966,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID,,,,,,,"Words: Term, Unmatched","Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,9967,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
