enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance 
Other,1546,,,,,,
Unknown,1547,,,,,,
Split DX air conditioner,1548,01485f9b-1107-43cd-a7fa-e31c306b87ce,Split DX air conditioner,Split direct expansion,https://bedes.lbl.gov/node/01485f9b-1107-43cd-a7fa-e31c306b87ce,c5eca96c-5058-420d-9d80-74696bc84ecb,1.0
Packaged terminal air conditioner (PTAC),1549,f5c3d0d6-81af-486f-8e1c-622cd2fa3ec0,Packaged terminal air conditioner,"A packaged terminal air conditioner, or PTAC, is a self-contained air conditioning system commonly found in hotels, motels, senior housing facilities, hospitals, condominiums, apartment buildings, add-on rooms and sunrooms.",https://bedes.lbl.gov/node/f5c3d0d6-81af-486f-8e1c-622cd2fa3ec0,c5eca96c-5058-420d-9d80-74696bc84ecb,0.9650000000000001
Split heat pump,1550,8690ebee-e5b0-431b-8dec-327c11d37c87,Split heat pump,"A system that generally consists of two separate units. One comprised of the compressor and the condenser elements, and the other comprised of evaporator and expansion valve, connected by refrigerant tubing and a reversing valve. The flow of the refrigerant depends on whether the system is in cooling or heating mode.",https://bedes.lbl.gov/node/8690ebee-e5b0-431b-8dec-327c11d37c87,c5eca96c-5058-420d-9d80-74696bc84ecb,1.0
Packaged terminal heat pump (PTHP),1551,fb498db5-de56-41d9-b4f2-a5a2015d9b97,Packaged terminal heat pump,"A Packaged terminal heat pump, or PTHP, is a factory-packaged refrigerant-based heat pump with no air distribution system other than a built-in fan.",https://bedes.lbl.gov/node/fb498db5-de56-41d9-b4f2-a5a2015d9b97,c5eca96c-5058-420d-9d80-74696bc84ecb,0.9588235294117646
Variable refrigerant flow,1552,91d7c1a7-a58a-4c75-ac5f-450eedf3e9a5,Variable refrigerant flow,System supporting variable motor speed and thus variable refrigerant flow rather than simply on/off operation.,https://bedes.lbl.gov/node/91d7c1a7-a58a-4c75-ac5f-450eedf3e9a5,c5eca96c-5058-420d-9d80-74696bc84ecb,1.0
Packaged/unitary direct expansion/RTU,1553,,,,,,
Packaged/unitary heat pump,1554,,,,,,
Single package vertical air conditioner,1555,4756a7c6-6bac-40e3-8fe7-8f4fe3afdc3c,Single package vertical air conditioner,"Compact through-the-wall packaged system capable of providing total heating and cooling functions for a single zone or multiple rooms, designed with sufficient air-handling capacity for ducted installations.",https://bedes.lbl.gov/node/4756a7c6-6bac-40e3-8fe7-8f4fe3afdc3c,c5eca96c-5058-420d-9d80-74696bc84ecb,1.0
Single package vertical heat pump,1556,0aababa4-ac58-4964-af94-6dea371a8955,Single package vertical heat pump,"Compact through-the-wall packaged system with heat pump, capable of providing total heating and cooling functions for a single zone or multiple rooms, designed with sufficient air-handling capacity for ducted installations.",https://bedes.lbl.gov/node/0aababa4-ac58-4964-af94-6dea371a8955,c5eca96c-5058-420d-9d80-74696bc84ecb,1.0
Other,1557,,,,,,
Unknown,1558,,,,,,
Reciprocating,1559,9b485ca9-b3b3-411f-ae3c-d955aa302d68,Reciprocating,A positive-displacement compressor that uses pistons driven by a crankshaft to deliver gases at high pressure.,https://bedes.lbl.gov/node/9b485ca9-b3b3-411f-ae3c-d955aa302d68,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Screw,1560,5693d896-1d36-49fc-a880-6a93f51ab310,Screw,A positive displacement rotary compressor that produces compression with two intermeshing helical rotors. A compressor that is a component of a vapor-compression refrigerating machine and is used to draw the refrigerant vapor from the evaporator and deliver it to the condenser.,https://bedes.lbl.gov/node/5693d896-1d36-49fc-a880-6a93f51ab310,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Scroll,1561,c73943e5-7613-4e4b-9755-b70410525a33,Scroll,Positive displacement compressor in which the reduction in internal volume of the compression chamber is accomplished by an orbiting scroll (involute spiral) within a mating stationary scroll. A device for compressing air or refrigerant.,https://bedes.lbl.gov/node/c73943e5-7613-4e4b-9755-b70410525a33,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Centrifugal,1562,1bc5c227-548b-4113-bd87-b2844252bad1,Centrifugal,"A non-positive displacement compressor that depends, in part, on centrifugal forces for pressure rise. A turbocompressor. Centrifugal compressors supply the compression in water chillers cycles.",https://bedes.lbl.gov/node/1bc5c227-548b-4113-bd87-b2844252bad1,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Other,1563,,,,,,
Unknown,1564,,,,,,
Single stage,1565,9f932e70-9d52-4e77-acfe-186f1ae42e18,Single stage,Operated with single stage (on/off) control,https://bedes.lbl.gov/node/9f932e70-9d52-4e77-acfe-186f1ae42e18,8db00da0-baad-4605-bacd-1457e8838e54,1.0
Multiple discrete stages,1566,3fdbd271-02ea-4b72-b60b-eb7573605412,Multiple discrete stages,"Operated with multiple, discrete stages, discrete unloading stages, or with stepped speed motors that are controlled to operate at discrete stages",https://bedes.lbl.gov/node/3fdbd271-02ea-4b72-b60b-eb7573605412,8db00da0-baad-4605-bacd-1457e8838e54,1.0
Variable,1567,3fab1614-8529-458c-a162-5f1082a2543e,Variable,Operated at variable speeds or with modulating unloading,https://bedes.lbl.gov/node/3fab1614-8529-458c-a162-5f1082a2543e,8db00da0-baad-4605-bacd-1457e8838e54,1.0
Modulating,1568,4d6fa320-a564-404c-be8d-776b17cc734d,Modulating,"Modulating burners are designed to control the burner output (size of flame) to match the boilers variable load requirements, during this process the burner is designed to stay at the correct fuel air ratios across the complete firing range ensuring maximum combustion and boiler efficiencies",https://bedes.lbl.gov/node/4d6fa320-a564-404c-be8d-776b17cc734d,f2e049ee-f34a-40ab-9776-fabcbad9c3f9,1.0
Other,1569,,,,,,
Unknown,1570,,,,,,
R134a,1571,f2d05d47-8133-4033-8aad-d84c5408649e,R134a,,https://bedes.lbl.gov/node/f2d05d47-8133-4033-8aad-d84c5408649e,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R123,1572,54f3f2fb-1995-4735-ab8e-f5b92cde6bc7,R123,,https://bedes.lbl.gov/node/54f3f2fb-1995-4735-ab8e-f5b92cde6bc7,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R22,1573,f8b7da50-c044-4aeb-a914-15c45601e3cb,R22,,https://bedes.lbl.gov/node/f8b7da50-c044-4aeb-a914-15c45601e3cb,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R290,1574,d6fae95e-55c2-42ba-a4f5-2fd979b229ec,R290,propane,https://bedes.lbl.gov/node/d6fae95e-55c2-42ba-a4f5-2fd979b229ec,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R401a,1575,62c9fad1-d27e-48ac-a4e1-b9b990c45664,R401a,,https://bedes.lbl.gov/node/62c9fad1-d27e-48ac-a4e1-b9b990c45664,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R404a,1576,78de84d6-29ff-4c62-ac48-2869fbbd8cc2,R404a,,https://bedes.lbl.gov/node/78de84d6-29ff-4c62-ac48-2869fbbd8cc2,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R407a,1577,95c47ff7-fa52-4483-9dc4-eff200692479,R407a,,https://bedes.lbl.gov/node/95c47ff7-fa52-4483-9dc4-eff200692479,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R407c,1578,67a2bd89-f231-4fa3-bb3e-ca0b0daae5cf,R407c,,https://bedes.lbl.gov/node/67a2bd89-f231-4fa3-bb3e-ca0b0daae5cf,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R408a,1579,5cbde909-c961-4ee5-b142-c4c995eb7112,R408a,,https://bedes.lbl.gov/node/5cbde909-c961-4ee5-b142-c4c995eb7112,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R409a,1580,2ac851ac-27b4-43d4-8cc8-d3350f010bd2,R409a,,https://bedes.lbl.gov/node/2ac851ac-27b4-43d4-8cc8-d3350f010bd2,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R410a,1581,08e6370f-82bb-42d6-b6bb-56d67b91a60c,R410a,,https://bedes.lbl.gov/node/08e6370f-82bb-42d6-b6bb-56d67b91a60c,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R500,1582,d733ccaf-4ca4-4dfa-ba31-3c47bb954468,R500,,https://bedes.lbl.gov/node/d733ccaf-4ca4-4dfa-ba31-3c47bb954468,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R502,1583,a149d697-0ca6-4b1d-a666-4236a47d2e20,R502,,https://bedes.lbl.gov/node/a149d697-0ca6-4b1d-a666-4236a47d2e20,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R600a,1584,f7e42eb4-9f09-4ebb-ac7a-489f7fddaeff,R600a,,https://bedes.lbl.gov/node/f7e42eb4-9f09-4ebb-ac7a-489f7fddaeff,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R744,1585,13b0cad6-12bf-48a9-90dc-abf6bda3bb97,R744,CO2,https://bedes.lbl.gov/node/13b0cad6-12bf-48a9-90dc-abf6bda3bb97,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R717,1586,08583cff-64b6-49b6-bd48-9625828f4f48,R717,ammonia,https://bedes.lbl.gov/node/08583cff-64b6-49b6-bd48-9625828f4f48,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R718,1587,f94b7129-4706-48e3-b5ca-e561062af8a0,R718,water,https://bedes.lbl.gov/node/f94b7129-4706-48e3-b5ca-e561062af8a0,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
Other,1588,,,,,,
Unknown,1589,,,,,,
Direct,1590,cd79139b-874e-4889-ba04-57e6d7d9af3d,Direct,,https://bedes.lbl.gov/node/cd79139b-874e-4889-ba04-57e6d7d9af3d,a36b4cb4-6b96-4127-94df-38d007bc2a99,1.0
Direct indirect,1591,86287946-b3f2-46c6-83f6-c6e4d744d594,Direct indirect,,https://bedes.lbl.gov/node/86287946-b3f2-46c6-83f6-c6e4d744d594,3dd0a7d4-96b4-436c-865c-e79fa1796545,1.0
Indirect,1592,8a1fddca-1263-4bb8-93d5-3f2c73e35fd4,Indirect,,https://bedes.lbl.gov/node/8a1fddca-1263-4bb8-93d5-3f2c73e35fd4,3dd0a7d4-96b4-436c-865c-e79fa1796545,1.0
Other,1593,,,,,,
Chilled water,1594,6cc15b22-20bd-4302-9437-cf66f38fc61a,Chilled water,,https://bedes.lbl.gov/node/6cc15b22-20bd-4302-9437-cf66f38fc61a,b35e4ad5-0570-4fbb-9b69-731ae3f4c289,1.0
Refrigerant,1595,37e0f44f-c6ee-435f-9656-63f19ffd2b24,Refrigerant,,https://bedes.lbl.gov/node/37e0f44f-c6ee-435f-9656-63f19ffd2b24,b35e4ad5-0570-4fbb-9b69-731ae3f4c289,1.0
Air,1596,9361718b-8f80-475a-9e64-8a33705f95ca,Air,A insulated glass unit (IGU) filled with 100% air,https://bedes.lbl.gov/node/9361718b-8f80-475a-9e64-8a33705f95ca,a0683926-ead9-4aa3-b5ba-75fbf36f289d,1.0
Glycol,1597,ce220cb5-419b-4995-9281-28f6c5f00eca,Glycol,,https://bedes.lbl.gov/node/ce220cb5-419b-4995-9281-28f6c5f00eca,b35e4ad5-0570-4fbb-9b69-731ae3f4c289,1.0
Other,1598,,,,,,
Unknown,1599,,,,,,
COP,1600,54231526-b920-4507-83a5-220c3e563c12,COP,Coefficient of performance - a measure of the amount of power input to a system compared to the amount of power output by that system.,https://bedes.lbl.gov/node/54231526-b920-4507-83a5-220c3e563c12,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
EER,1601,95eff8cc-97b9-4934-8e6a-3528e4ef4fde,EER,Energy efficiency ratio - the ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour).,https://bedes.lbl.gov/node/95eff8cc-97b9-4934-8e6a-3528e4ef4fde,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
SEER,1602,3426b17e-e1c4-488a-a85d-d209220e43ef,SEER,Seasonal energy efficiency ratio - ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour). However the SEER is a representative measurement of how the system behaves over a season where the outdoor temperature varies.,https://bedes.lbl.gov/node/3426b17e-e1c4-488a-a85d-d209220e43ef,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
kW/ton,1603,1edf347e-6fb8-4997-9436-d344af564cb7,kW/ton,kilowatt per ton,https://bedes.lbl.gov/node/1edf347e-6fb8-4997-9436-d344af564cb7,10645e3b-270a-4251-8153-36017540d539,1.0
Other,1604,,,,,,
cfh,1605,5e2891d6-7d38-40b1-ac97-a422e700e141,cfh,Cubic feet per hour,https://bedes.lbl.gov/node/5e2891d6-7d38-40b1-ac97-a422e700e141,10645e3b-270a-4251-8153-36017540d539,1.0
ft3/min,1606,34fe0477-5c08-49b1-9bf2-90bea6dd8a4a,ft3/min,cubic feet per minute,https://bedes.lbl.gov/node/34fe0477-5c08-49b1-9bf2-90bea6dd8a4a,10645e3b-270a-4251-8153-36017540d539,1.0
kcf/h,1607,49e988d5-4112-44dd-9038-54162d3f9d4f,kcf/h,thousand cubic feet per hour,https://bedes.lbl.gov/node/49e988d5-4112-44dd-9038-54162d3f9d4f,10645e3b-270a-4251-8153-36017540d539,1.0
MCF/day,1608,4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,MCF/day,million cubic feet per day,https://bedes.lbl.gov/node/4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,10645e3b-270a-4251-8153-36017540d539,1.0
gpm,1609,8d41b494-60e6-4827-8c10-75fb4cd8332a,gpm,Gallons per minute,https://bedes.lbl.gov/node/8d41b494-60e6-4827-8c10-75fb4cd8332a,10645e3b-270a-4251-8153-36017540d539,1.0
W,1610,cb6ed949-6415-454d-ae9a-4a2d5defb23b,W,Watt,https://bedes.lbl.gov/node/cb6ed949-6415-454d-ae9a-4a2d5defb23b,10645e3b-270a-4251-8153-36017540d539,1.0
kW,1611,1c64b2b3-ebb2-412c-9230-de7041d53664,kW,kilowatt,https://bedes.lbl.gov/node/1c64b2b3-ebb2-412c-9230-de7041d53664,10645e3b-270a-4251-8153-36017540d539,1.0
hp,1612,03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,hp,horsepower,https://bedes.lbl.gov/node/03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,10645e3b-270a-4251-8153-36017540d539,1.0
MW,1613,a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,MW,million Watt,https://bedes.lbl.gov/node/a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,10645e3b-270a-4251-8153-36017540d539,1.0
Btu/hr,1614,071d364d-b079-4492-9226-062f4a8014e4,Btu/hr,British thermal unit per hour (energy rate),https://bedes.lbl.gov/node/071d364d-b079-4492-9226-062f4a8014e4,10645e3b-270a-4251-8153-36017540d539,1.0
cal/h,1615,29081950-d82c-4fbd-b29c-27088630c6b5,cal/h,calorie/hour,https://bedes.lbl.gov/node/29081950-d82c-4fbd-b29c-27088630c6b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/h,1616,1a85046c-2934-46c1-997b-2ebf381ac9b5,ft-lbf/h,Foot-Pound Force Per Hour,https://bedes.lbl.gov/node/1a85046c-2934-46c1-997b-2ebf381ac9b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/min,1617,68557e0d-0163-4009-b55b-d76c394015bb,ft-lbf/min,Foot-Pound Force Per Minute,https://bedes.lbl.gov/node/68557e0d-0163-4009-b55b-d76c394015bb,10645e3b-270a-4251-8153-36017540d539,1.0
Btu/s,1618,da9f96ec-b753-4b79-90b1-1f0895ca299f,Btu/s,British thermal units per second,https://bedes.lbl.gov/node/da9f96ec-b753-4b79-90b1-1f0895ca299f,10645e3b-270a-4251-8153-36017540d539,1.0
kBtu/hr,1619,c6105ca1-6bb9-4b4d-9594-81e27324e782,kBtu/hr,thousand British thermal unit per unit hour,https://bedes.lbl.gov/node/c6105ca1-6bb9-4b4d-9594-81e27324e782,10645e3b-270a-4251-8153-36017540d539,1.0
MMBtu/hr,1620,40c6abb1-3944-4485-9567-a2b8ff0d810f,MMBtu/hr,million British Thermal Unit per hour,https://bedes.lbl.gov/node/40c6abb1-3944-4485-9567-a2b8ff0d810f,10645e3b-270a-4251-8153-36017540d539,1.0
therms/h,1621,0534d11a-ec7b-47fb-a23a-c4739ae0ca79,therms/h,therms per hour,https://bedes.lbl.gov/node/0534d11a-ec7b-47fb-a23a-c4739ae0ca79,10645e3b-270a-4251-8153-36017540d539,1.0
lbs/h,1622,27e7f542-5e15-498b-b033-32e08daa2a4f,lbs/h,pounds per hour,https://bedes.lbl.gov/node/27e7f542-5e15-498b-b033-32e08daa2a4f,10645e3b-270a-4251-8153-36017540d539,1.0
Klbs/h,1623,36cd0e92-79fb-4fbf-a18f-5283869e55f8,Klbs/h,thousand pounds per hour,https://bedes.lbl.gov/node/36cd0e92-79fb-4fbf-a18f-5283869e55f8,10645e3b-270a-4251-8153-36017540d539,1.0
Mlbs/h,1624,ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,Mlbs/h,million pounds per hour,https://bedes.lbl.gov/node/ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,10645e3b-270a-4251-8153-36017540d539,1.0
Cooling ton,1625,437f592b-2605-4be4-bffc-debf6de305d4,Cooling ton,Ton of refrigeration,https://bedes.lbl.gov/node/437f592b-2605-4be4-bffc-debf6de305d4,10645e3b-270a-4251-8153-36017540d539,1.0
Other,1626,,,,,,
ENERGY STAR,1627,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,1628,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,1629,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,1630,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,1631,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,1632,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,1633,,,,,,
None,1634,,,,,,
Unknown,1635,,,,,,
Programmable Thermostat,1636,,,,,,
Manual Analog Thermostat,1637,,,,,,
Manual Digital Thermostat,1638,,,,,,
Manual On/Off,1639,,,,,,
EMCS,1640,,,,,,
Always On,1641,f5270e13-56df-49ee-af4f-313ecb95887b,Always on,,https://bedes.lbl.gov/node/f5270e13-56df-49ee-af4f-313ecb95887b,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9555555555555556
Timer,1642,f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,Timer,,https://bedes.lbl.gov/node/f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,9f25b506-119d-4216-950e-8c2530512ce9,1.0
Other,1643,,,,,,
Unknown,1644,,,,,,
Mini-split,1645,704d2d07-8113-4dc0-acf0-4c8478fe6617,Mini split,,https://bedes.lbl.gov/node/704d2d07-8113-4dc0-acf0-4c8478fe6617,cb7a9b45-2100-4c6c-9d18-97bfdbc8e477,0.96
Multi-split,1646,eb384b38-ffdd-492d-95ba-df0752ef1de2,Multi split,,https://bedes.lbl.gov/node/eb384b38-ffdd-492d-95ba-df0752ef1de2,cb7a9b45-2100-4c6c-9d18-97bfdbc8e477,0.9636363636363636
Terminal reheat,1647,a02726e8-35a7-446f-97f5-c454b8013f87,Terminal reheat,,https://bedes.lbl.gov/node/a02726e8-35a7-446f-97f5-c454b8013f87,cb7a9b45-2100-4c6c-9d18-97bfdbc8e477,1.0
Fan coil 2 pipe,1648,d2a6dfa0-859a-4e23-af82-ea490b019a9a,Fan coil 2 pipe,,https://bedes.lbl.gov/node/d2a6dfa0-859a-4e23-af82-ea490b019a9a,cb7a9b45-2100-4c6c-9d18-97bfdbc8e477,1.0
Fan coil 4 pipe,1649,643e5be0-6127-46c1-bffd-470be7670798,Fan coil 4 pipe,,https://bedes.lbl.gov/node/643e5be0-6127-46c1-bffd-470be7670798,cb7a9b45-2100-4c6c-9d18-97bfdbc8e477,1.0
VRF terminal units,1650,ccff1d4f-3c39-46c7-bb80-4e0253b30f7b,VRF terminal units,,https://bedes.lbl.gov/node/ccff1d4f-3c39-46c7-bb80-4e0253b30f7b,cb7a9b45-2100-4c6c-9d18-97bfdbc8e477,1.0
Other,1651,,,,,,
Unknown,1652,,,,,,
1 pipe,1653,bc2eb964-e75c-48c9-8e24-5874d5356bda,1 pipe,,https://bedes.lbl.gov/node/bc2eb964-e75c-48c9-8e24-5874d5356bda,d70f02a9-28ad-406c-8c72-f48484c77530,1.0
2 pipe,1654,3c4311ba-e1b2-48a7-92f6-5d8e8eb0f742,2 pipe,,https://bedes.lbl.gov/node/3c4311ba-e1b2-48a7-92f6-5d8e8eb0f742,d70f02a9-28ad-406c-8c72-f48484c77530,1.0
3 pipe,1655,70008799-c34b-4e18-b8d8-f59675f0a0aa,3 pipe,,https://bedes.lbl.gov/node/70008799-c34b-4e18-b8d8-f59675f0a0aa,d70f02a9-28ad-406c-8c72-f48484c77530,1.0
4 pipe,1656,53782272-cee0-4f44-b986-a22e935fbeb3,4 pipe,,https://bedes.lbl.gov/node/53782272-cee0-4f44-b986-a22e935fbeb3,d70f02a9-28ad-406c-8c72-f48484c77530,1.0
Other,1657,,,,,,
Unknown,1658,,,,,,
Dry bulb temperature,1659,c8607e33-3e6f-4877-b40f-fb1efd1a6e95,Dry bulb temperature,The air temperature measured by a dry temperature sensor or thermometer.,https://bedes.lbl.gov/node/c8607e33-3e6f-4877-b40f-fb1efd1a6e95,5d3f7113-5e9b-4a66-b276-0577af6d68dc,1.0
Enthalpy,1660,763888b4-5c07-43b5-814f-e917670b423c,Enthalpy,,https://bedes.lbl.gov/node/763888b4-5c07-43b5-814f-e917670b423c,f03d4de4-bfc7-41d4-8628-24599712e392,1.0
Demand controlled ventilation,1661,0ef86322-b454-4a4e-9c5c-1cbe602c45f0,Demand controlled ventilation,,https://bedes.lbl.gov/node/0ef86322-b454-4a4e-9c5c-1cbe602c45f0,f03d4de4-bfc7-41d4-8628-24599712e392,1.0
Nonintegrated,1662,e0f8fabf-ca39-451a-825a-386a464ee048,Nonintegrated,,https://bedes.lbl.gov/node/e0f8fabf-ca39-451a-825a-386a464ee048,f03d4de4-bfc7-41d4-8628-24599712e392,1.0
Other,1663,,,,,,
Unknown,1664,,,,,,
Fixed,1665,d5296933-345d-440b-baf0-06f08f3ebdb3,Fixed,Costs that remains more or less unchanged irrespective of the size of the measure or a project,https://bedes.lbl.gov/node/d5296933-345d-440b-baf0-06f08f3ebdb3,1e02cc73-b700-429e-a4af-db4d04eb3efc,1.0
Differential,1666,e2a04e0e-6460-41a7-85a5-183cc541a92c,Differential,,https://bedes.lbl.gov/node/e2a04e0e-6460-41a7-85a5-183cc541a92c,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0
Other,1667,,,,,,
Unknown,1668,,,,,,
Coldest Reset,1669,1273fc60-b107-4831-958e-bfc49c4905d7,Coldest reset,"The coldest reset strategy is used in dual duct systems to reset the setpoint temperature of the air in the heating supply duct. Usually it is used in conjunction with a warmest reset strategy resetting the temperature of the air in the cooling supply duct. For each zone in the system at each system timestep, the control logic calculates a supply air temperature that will meet the zone heating load at the maximum zone supply air flow rate. The highest of the possible supply air temperatures becomes the new supply air temperature setpoint, subject to minimum and maximum supply air temperature constraints. The resulting temperature setpoint is the lowest supply air temperature that will meet the heating requirements of all the zones. When compared to a fixed heating supply air temperature setpoint, this strategy minimises central boiler energy consumption (if the hot water temperature is also reset or there are variable speed pumps) at the cost of possible increased fan energy (if there is variable volume control in the air system).",https://bedes.lbl.gov/node/1273fc60-b107-4831-958e-bfc49c4905d7,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9692307692307692
Fixed,1670,d5296933-345d-440b-baf0-06f08f3ebdb3,Fixed,Costs that remains more or less unchanged irrespective of the size of the measure or a project,https://bedes.lbl.gov/node/d5296933-345d-440b-baf0-06f08f3ebdb3,1e02cc73-b700-429e-a4af-db4d04eb3efc,1.0
Outside Air Reset,1671,5a56e1b2-2562-49ae-93e4-503108a54f09,Outside air reset,,https://bedes.lbl.gov/node/5a56e1b2-2562-49ae-93e4-503108a54f09,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9529411764705882
Scheduled,1672,d6232438-ae40-44b7-8a28-912a523075bf,Scheduled,,https://bedes.lbl.gov/node/d6232438-ae40-44b7-8a28-912a523075bf,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0
Staged Setpoint,1673,fd3bba2c-cfee-4579-8464-7da5d22868c2,Staged setpoint,,https://bedes.lbl.gov/node/fd3bba2c-cfee-4579-8464-7da5d22868c2,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9733333333333334
Other,1674,,,,,,
Unknown,1675,,,,,,
Fixed,1676,d5296933-345d-440b-baf0-06f08f3ebdb3,Fixed,Costs that remains more or less unchanged irrespective of the size of the measure or a project,https://bedes.lbl.gov/node/d5296933-345d-440b-baf0-06f08f3ebdb3,1e02cc73-b700-429e-a4af-db4d04eb3efc,1.0
Outside Air Reset,1677,5a56e1b2-2562-49ae-93e4-503108a54f09,Outside air reset,,https://bedes.lbl.gov/node/5a56e1b2-2562-49ae-93e4-503108a54f09,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9529411764705882
Scheduled,1678,d6232438-ae40-44b7-8a28-912a523075bf,Scheduled,,https://bedes.lbl.gov/node/d6232438-ae40-44b7-8a28-912a523075bf,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0
Warmest Reset,1679,a22fc815-13ba-4c22-b30d-298e33f41b8f,Warmest reset,,https://bedes.lbl.gov/node/a22fc815-13ba-4c22-b30d-298e33f41b8f,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9692307692307692
Other,1680,,,,,,
Unknown,1681,,,,,,
